customer_unique_id,last_order_date,recency_days,frequency,monetary,segment
cust_013020,2017-07-05,422,2,62.58,At Risk (was frequent)
cust_011891,2016-04-29,854,1,62.56,Hibernating / Lost
cust_004548,2016-12-04,635,1,62.56,Hibernating / Lost
cust_015863,2016-03-26,888,1,62.56,At Risk (was frequent)
cust_012663,2018-01-15,228,1,62.54,Potential Loyalists
cust_018982,2016-01-29,945,1,62.52,At Risk (was frequent)
cust_002265,2016-03-02,912,1,62.51,Hibernating / Lost
cust_017678,2016-10-13,687,1,62.5,At Risk (was frequent)
cust_003785,2017-05-06,482,1,62.5,Hibernating / Lost
cust_009285,2017-12-12,262,1,62.49,Potential Loyalists
cust_000505,2016-08-11,750,1,62.49,Hibernating / Lost
cust_000845,2016-08-22,739,1,62.48,Hibernating / Lost
cust_015986,2016-11-17,652,1,62.47,At Risk (was frequent)
cust_003763,2017-12-09,265,1,62.47,Potential Loyalists
cust_008306,2016-12-28,611,1,62.47,Hibernating / Lost
cust_005602,2017-04-17,501,1,62.46,Hibernating / Lost
cust_015911,2016-08-02,759,1,62.45,At Risk (was frequent)
cust_000786,2016-06-27,795,1,62.39,Hibernating / Lost
cust_011390,2017-09-29,336,1,62.36,Potential Loyalists
cust_011793,2016-12-08,631,1,62.34,Hibernating / Lost
cust_018871,2016-11-01,668,1,62.33,At Risk (was frequent)
cust_014430,2016-03-10,904,1,62.33,At Risk (was frequent)
cust_011708,2016-08-27,734,1,62.33,Hibernating / Lost
cust_003291,2016-05-21,832,1,62.28,Hibernating / Lost
cust_005902,2016-10-28,672,1,62.24,Hibernating / Lost
cust_009588,2017-10-04,331,1,62.23,Potential Loyalists
cust_005001,2017-11-02,302,1,62.18,Potential Loyalists
cust_008101,2016-02-06,937,1,62.18,Hibernating / Lost
cust_004858,2017-12-06,268,1,62.18,Potential Loyalists
cust_007733,2017-06-05,452,1,62.17,Hibernating / Lost
cust_005357,2016-11-15,654,1,62.16,Hibernating / Lost
cust_005937,2016-09-06,724,1,62.13,Hibernating / Lost
cust_002914,2018-02-05,207,1,62.12,Potential Loyalists
cust_008792,2017-11-08,296,1,62.11,Potential Loyalists
cust_008609,2016-04-13,870,1,62.09,Hibernating / Lost
cust_004668,2017-12-23,251,1,62.09,Potential Loyalists
cust_001735,2016-10-29,671,1,62.08,Hibernating / Lost
cust_005909,2016-05-15,838,1,62.07,Hibernating / Lost
cust_015770,2017-12-16,258,1,62.06,Loyal Customers
cust_007406,2017-11-07,297,1,62.05,Potential Loyalists
cust_015122,2018-01-08,235,2,62.03,Loyal Customers
cust_014287,2016-12-19,620,1,62.03,At Risk (was frequent)
cust_008715,2017-02-01,576,1,62.02,Hibernating / Lost
cust_011235,2016-02-19,924,1,62.02,Hibernating / Lost
cust_012759,2017-07-28,399,1,62.02,Hibernating / Lost
cust_014596,2018-01-25,218,1,61.99,Loyal Customers
cust_008153,2017-12-04,270,2,61.97,Loyal Customers
cust_003973,2017-03-30,519,1,61.95,Hibernating / Lost
cust_017411,2016-06-04,818,1,61.95,At Risk (was frequent)
cust_015855,2016-02-25,918,1,61.95,At Risk (was frequent)
cust_003131,2018-01-06,237,2,61.94,Loyal Customers
cust_011372,2017-10-21,314,1,61.94,Potential Loyalists
cust_012525,2017-10-25,310,1,61.92,Potential Loyalists
cust_017559,2018-01-11,232,1,61.91,Loyal Customers
cust_005012,2016-09-12,718,1,61.9,Hibernating / Lost
cust_009685,2017-11-08,296,1,61.89,Potential Loyalists
cust_016475,2017-12-16,258,1,61.89,Loyal Customers
cust_018495,2017-08-31,365,1,61.89,At Risk (was frequent)
cust_008909,2016-02-16,927,1,61.88,Hibernating / Lost
cust_018316,2016-11-27,642,1,61.88,At Risk (was frequent)
cust_007487,2016-12-26,613,1,61.88,Hibernating / Lost
cust_010908,2016-04-17,866,1,61.87,Hibernating / Lost
cust_009113,2016-07-20,772,1,61.86,Hibernating / Lost
cust_002768,2016-07-12,780,1,61.85,Hibernating / Lost
cust_013592,2017-12-15,259,1,61.84,Potential Loyalists
cust_014375,2017-09-12,353,1,61.84,At Risk (was frequent)
cust_012794,2017-11-03,301,2,61.82,Loyal Customers
cust_015517,2016-07-23,769,1,61.82,At Risk (was frequent)
cust_005320,2016-10-14,686,1,61.8,Hibernating / Lost
cust_017280,2016-07-01,791,1,61.78,At Risk (was frequent)
cust_012630,2016-04-11,872,1,61.76,Hibernating / Lost
cust_004867,2017-12-17,257,1,61.74,Potential Loyalists
cust_000822,2017-04-03,515,1,61.73,Hibernating / Lost
cust_010549,2016-12-02,637,1,61.67,Hibernating / Lost
cust_017953,2017-11-17,287,1,61.63,Loyal Customers
cust_002028,2016-05-20,833,1,61.62,Hibernating / Lost
cust_007232,2016-08-23,738,1,61.61,Hibernating / Lost
cust_002246,2018-01-06,237,1,61.6,Potential Loyalists
cust_010536,2017-06-10,447,1,61.6,Hibernating / Lost
cust_001421,2017-09-05,360,1,61.58,Hibernating / Lost
cust_000426,2018-01-24,219,1,61.58,Potential Loyalists
cust_013821,2016-05-05,848,1,61.58,Hibernating / Lost
cust_016353,2017-06-03,454,1,61.57,At Risk (was frequent)
cust_008819,2017-08-30,366,1,61.56,Hibernating / Lost
cust_012389,2017-03-03,546,1,61.55,Hibernating / Lost
cust_015850,2017-06-25,432,1,61.5,At Risk (was frequent)
cust_013095,2016-12-15,624,1,61.5,Hibernating / Lost
cust_003259,2016-07-13,779,1,61.5,Hibernating / Lost
cust_005987,2017-03-13,536,1,61.48,Hibernating / Lost
cust_003798,2016-06-16,806,1,61.48,Hibernating / Lost
cust_004777,2018-01-29,214,1,61.48,Potential Loyalists
cust_010388,2016-03-27,887,1,61.46,Hibernating / Lost
cust_014084,2017-06-10,447,1,61.43,At Risk (was frequent)
cust_017052,2016-07-30,762,1,61.43,At Risk (was frequent)
cust_018677,2017-09-08,357,1,61.42,At Risk (was frequent)
cust_013400,2016-11-23,646,1,61.4,Hibernating / Lost
cust_007080,2016-07-16,776,1,61.4,Hibernating / Lost
cust_010327,2016-12-06,633,1,61.4,Hibernating / Lost
cust_017996,2016-01-08,966,1,61.39,At Risk (was frequent)
cust_015751,2017-11-01,303,1,61.39,Loyal Customers
cust_001944,2016-04-19,864,1,61.37,Hibernating / Lost
cust_008776,2017-06-11,446,1,61.32,Hibernating / Lost
cust_014366,2017-08-03,393,1,61.31,At Risk (was frequent)
cust_015541,2017-02-27,550,1,61.27,At Risk (was frequent)
cust_002687,2016-05-10,843,1,61.26,Hibernating / Lost
cust_004598,2017-12-19,255,2,61.24,Loyal Customers
cust_004793,2016-12-25,614,1,61.23,Hibernating / Lost
cust_018052,2017-11-08,296,1,61.22,Loyal Customers
cust_005372,2017-01-05,603,1,61.2,Hibernating / Lost
cust_012455,2017-12-22,252,1,61.2,Potential Loyalists
cust_002009,2016-05-17,836,1,61.16,Hibernating / Lost
cust_010513,2016-11-11,658,1,61.12,Hibernating / Lost
cust_013743,2017-11-23,281,1,61.1,Potential Loyalists
cust_001286,2017-06-09,448,1,61.09,Hibernating / Lost
cust_016827,2016-05-11,842,1,61.09,At Risk (was frequent)
cust_015340,2017-05-22,466,1,61.07,At Risk (was frequent)
cust_008517,2017-10-30,305,1,61.04,Potential Loyalists
cust_000396,2017-11-07,297,1,61.03,Potential Loyalists
cust_003673,2017-10-29,306,1,61.02,Potential Loyalists
cust_014877,2016-01-24,950,1,61.02,At Risk (was frequent)
cust_013204,2016-11-25,644,1,61.01,Hibernating / Lost
cust_011109,2017-08-05,391,1,60.96,Hibernating / Lost
cust_017395,2017-10-02,333,1,60.95,Loyal Customers
cust_017649,2016-04-20,863,1,60.88,At Risk (was frequent)
cust_003416,2018-02-02,210,1,60.87,Potential Loyalists
cust_001408,2016-02-07,936,1,60.86,Hibernating / Lost
cust_018069,2016-01-20,954,1,60.86,At Risk (was frequent)
cust_011136,2016-11-15,654,1,60.83,Hibernating / Lost
cust_005735,2016-01-24,950,1,60.83,Hibernating / Lost
cust_017826,2016-05-23,830,1,60.82,At Risk (was frequent)
cust_012538,2017-06-03,454,1,60.81,Hibernating / Lost
cust_007696,2018-02-18,194,1,60.8,Potential Loyalists
cust_012523,2016-10-29,671,1,60.79,Hibernating / Lost
cust_000303,2017-11-23,281,1,60.79,Potential Loyalists
cust_001039,2017-12-18,256,1,60.79,Potential Loyalists
cust_003925,2017-01-20,588,1,60.78,Hibernating / Lost
cust_016330,2017-05-27,461,1,60.77,At Risk (was frequent)
cust_018512,2016-05-02,851,1,60.77,At Risk (was frequent)
cust_018308,2017-06-20,437,1,60.77,At Risk (was frequent)
cust_014991,2018-01-22,221,2,60.74,Loyal Customers
cust_016654,2016-07-22,770,1,60.72,At Risk (was frequent)
cust_007191,2016-10-15,685,1,60.72,Hibernating / Lost
cust_010331,2016-02-27,916,1,60.71,Hibernating / Lost
cust_008974,2016-03-22,892,1,60.71,Hibernating / Lost
cust_013850,2017-12-24,250,1,60.7,Potential Loyalists
cust_010562,2017-11-09,295,1,60.68,Potential Loyalists
cust_018563,2017-07-06,421,1,60.67,At Risk (was frequent)
cust_011806,2016-06-23,799,1,60.64,Hibernating / Lost
cust_009584,2016-02-10,933,1,60.64,Hibernating / Lost
cust_007930,2017-01-04,604,1,60.62,Hibernating / Lost
cust_007591,2016-05-30,823,1,60.61,Hibernating / Lost
cust_018581,2016-11-12,657,1,60.61,At Risk (was frequent)
cust_018747,2016-12-25,614,2,60.6,At Risk (was frequent)
cust_004172,2017-07-08,419,1,60.59,Hibernating / Lost
cust_001806,2016-04-08,875,1,60.58,Hibernating / Lost
cust_007655,2017-08-28,368,1,60.55,Hibernating / Lost
cust_013264,2018-02-17,195,1,60.55,Potential Loyalists
cust_008362,2017-04-11,507,1,60.54,Hibernating / Lost
cust_002114,2016-02-26,917,1,60.53,Hibernating / Lost
cust_009444,2017-01-29,579,1,60.53,Hibernating / Lost
cust_001658,2018-02-26,186,1,60.49,Potential Loyalists
cust_004557,2017-09-08,357,1,60.48,Hibernating / Lost
cust_004177,2016-07-31,761,1,60.47,Hibernating / Lost
cust_002018,2017-10-28,307,2,60.46,Loyal Customers
cust_011347,2016-02-04,939,1,60.46,Hibernating / Lost
cust_007474,2017-07-23,404,2,60.45,At Risk (was frequent)
cust_009949,2017-08-15,381,1,60.41,Hibernating / Lost
cust_002989,2018-01-06,237,1,60.41,Potential Loyalists
cust_015494,2016-06-15,807,1,60.4,At Risk (was frequent)
cust_013856,2016-06-22,800,2,60.38,At Risk (was frequent)
cust_017293,2016-05-21,832,1,60.34,At Risk (was frequent)
cust_012545,2017-12-13,261,1,60.28,Potential Loyalists
cust_004597,2017-03-14,535,1,60.27,Hibernating / Lost
cust_007625,2016-02-21,922,1,60.25,Hibernating / Lost
cust_003791,2017-09-06,359,1,60.23,Hibernating / Lost
cust_004910,2016-10-23,677,1,60.22,Hibernating / Lost
cust_015387,2018-02-23,189,1,60.21,Loyal Customers
cust_005106,2017-03-09,540,2,60.18,At Risk (was frequent)
cust_000185,2018-02-10,202,1,60.12,Potential Loyalists
cust_001914,2017-11-08,296,2,60.12,Loyal Customers
cust_018577,2016-04-29,854,1,60.11,At Risk (was frequent)
cust_004663,2016-11-18,651,1,60.1,Hibernating / Lost
cust_013994,2016-11-18,651,1,60.1,Hibernating / Lost
cust_011667,2017-01-02,606,1,60.07,Hibernating / Lost
cust_012879,2017-12-25,249,1,60.07,Potential Loyalists
cust_016497,2017-08-17,379,1,60.06,At Risk (was frequent)
cust_006800,2017-11-28,276,1,60.03,Potential Loyalists
cust_004552,2016-10-31,669,1,60.01,Hibernating / Lost
cust_016047,2017-01-09,599,1,60.01,At Risk (was frequent)
cust_008985,2017-12-14,260,1,60.0,Potential Loyalists
cust_000578,2017-04-08,510,2,59.98,At Risk (was frequent)
cust_008846,2017-04-27,491,1,59.98,Hibernating / Lost
cust_000686,2016-05-29,824,1,59.98,Hibernating / Lost
cust_011020,2017-02-02,575,1,59.97,Hibernating / Lost
cust_011694,2017-10-10,325,1,59.97,Potential Loyalists
cust_012363,2016-11-16,653,1,59.96,Hibernating / Lost
cust_010497,2018-02-09,203,1,59.96,Potential Loyalists
cust_006594,2016-06-16,806,1,59.96,Hibernating / Lost
cust_018301,2016-07-28,764,1,59.94,At Risk (was frequent)
cust_006598,2017-06-06,451,1,59.9,Hibernating / Lost
cust_009728,2016-05-30,823,1,59.9,Hibernating / Lost
cust_012368,2016-12-09,630,1,59.89,Hibernating / Lost
cust_000312,2017-03-20,529,1,59.88,Hibernating / Lost
cust_011472,2017-03-28,521,1,59.87,Hibernating / Lost
cust_012225,2016-06-16,806,1,59.87,Hibernating / Lost
cust_005058,2017-01-25,583,1,59.86,Hibernating / Lost
cust_018305,2017-06-11,446,1,59.85,At Risk (was frequent)
cust_004376,2016-10-06,694,1,59.84,Hibernating / Lost
cust_007608,2016-11-14,655,1,59.83,Hibernating / Lost
cust_006231,2016-09-25,705,1,59.8,Hibernating / Lost
cust_014164,2018-02-01,211,1,59.79,Loyal Customers
cust_003409,2017-12-30,244,1,59.79,Potential Loyalists
cust_014433,2017-09-04,361,1,59.77,At Risk (was frequent)
cust_003426,2017-11-01,303,1,59.76,Potential Loyalists
cust_006626,2016-01-15,959,1,59.76,Hibernating / Lost
cust_017141,2017-01-15,593,1,59.76,At Risk (was frequent)
cust_016393,2017-05-28,460,1,59.72,At Risk (was frequent)
cust_005980,2016-05-18,835,1,59.72,Hibernating / Lost
cust_015220,2017-08-14,382,2,59.7,At Risk (was frequent)
cust_004592,2017-03-01,548,1,59.69,Hibernating / Lost
cust_009805,2017-04-05,513,1,59.68,Hibernating / Lost
cust_009879,2017-04-11,507,1,59.67,Hibernating / Lost
cust_001024,2016-01-01,973,1,59.67,Hibernating / Lost
cust_002915,2017-02-05,572,1,59.67,Hibernating / Lost
cust_003094,2017-12-03,271,1,59.67,Potential Loyalists
cust_004965,2016-11-02,667,1,59.63,Hibernating / Lost
cust_000671,2017-08-10,386,1,59.63,Hibernating / Lost
cust_013157,2016-04-03,880,1,59.61,Hibernating / Lost
cust_014438,2017-08-27,369,1,59.6,At Risk (was frequent)
cust_003214,2017-10-24,311,1,59.57,Potential Loyalists
cust_013289,2016-07-26,766,1,59.55,Hibernating / Lost
cust_017667,2016-10-16,684,1,59.55,At Risk (was frequent)
cust_008259,2017-12-07,267,1,59.54,Potential Loyalists
cust_017167,2017-07-18,409,1,59.54,At Risk (was frequent)
cust_003753,2017-11-02,302,1,59.53,Potential Loyalists
cust_018555,2016-03-13,901,1,59.52,At Risk (was frequent)
cust_003366,2016-08-25,736,1,59.52,Hibernating / Lost
cust_002476,2017-06-17,440,1,59.5,Hibernating / Lost
cust_000938,2017-01-28,580,1,59.48,Hibernating / Lost
cust_017317,2016-11-16,653,1,59.47,At Risk (was frequent)
cust_004380,2016-05-27,826,1,59.46,Hibernating / Lost
cust_002942,2018-02-16,196,1,59.45,Potential Loyalists
cust_008163,2017-07-08,419,1,59.43,Hibernating / Lost
cust_015459,2018-02-10,202,1,59.43,Loyal Customers
cust_017171,2017-11-06,298,1,59.41,Loyal Customers
cust_013523,2016-11-19,650,1,59.41,Hibernating / Lost
cust_011030,2017-08-05,391,2,59.38,At Risk (was frequent)
cust_011728,2016-11-10,659,1,59.37,Hibernating / Lost
cust_002662,2018-02-24,188,1,59.36,Potential Loyalists
cust_005059,2017-08-16,380,1,59.35,Hibernating / Lost
cust_008815,2016-01-10,964,1,59.35,Hibernating / Lost
cust_010082,2017-09-17,348,1,59.34,Hibernating / Lost
cust_005260,2016-06-12,810,1,59.31,Hibernating / Lost
cust_003734,2016-10-10,690,1,59.31,Hibernating / Lost
cust_017194,2016-11-20,649,2,59.31,At Risk (was frequent)
cust_002581,2017-05-08,480,1,59.3,Hibernating / Lost
cust_005983,2016-06-11,811,1,59.29,Hibernating / Lost
cust_011238,2017-09-28,337,1,59.28,Potential Loyalists
cust_013993,2017-08-06,390,1,59.26,Hibernating / Lost
cust_016727,2017-11-12,292,1,59.26,Loyal Customers
cust_011098,2017-09-13,352,1,59.25,Hibernating / Lost
cust_012012,2018-01-21,222,1,59.24,Potential Loyalists
cust_018031,2017-05-20,468,1,59.21,At Risk (was frequent)
cust_003508,2017-04-21,497,1,59.19,Hibernating / Lost
cust_006558,2017-11-19,285,1,59.19,Potential Loyalists
cust_017791,2017-08-06,390,1,59.19,At Risk (was frequent)
cust_011607,2016-11-24,645,1,59.16,Hibernating / Lost
cust_015865,2017-01-04,604,1,59.1,At Risk (was frequent)
cust_007050,2016-12-02,637,1,59.1,Hibernating / Lost
cust_018450,2016-07-18,774,1,59.09,At Risk (was frequent)
cust_006905,2016-01-18,956,1,59.06,Hibernating / Lost
cust_014543,2016-07-24,768,1,59.06,At Risk (was frequent)
cust_000076,2016-03-28,886,1,59.05,Hibernating / Lost
cust_005103,2016-01-16,958,1,59.04,Hibernating / Lost
cust_007717,2016-01-09,965,1,59.03,Hibernating / Lost
cust_011252,2017-03-27,522,1,59.02,Hibernating / Lost
cust_014178,2017-12-17,257,1,59.01,Loyal Customers
cust_010282,2017-08-10,386,1,59.0,Hibernating / Lost
cust_016992,2016-12-27,612,1,59.0,At Risk (was frequent)
cust_000561,2017-05-27,461,1,58.98,Hibernating / Lost
cust_017234,2016-12-24,615,1,58.98,At Risk (was frequent)
cust_005119,2017-07-04,423,1,58.95,Hibernating / Lost
cust_017596,2016-11-02,667,1,58.95,At Risk (was frequent)
cust_007460,2016-12-20,619,1,58.94,Hibernating / Lost
cust_007855,2016-01-22,952,1,58.93,Hibernating / Lost
cust_013607,2017-07-10,417,1,58.93,Hibernating / Lost
cust_008167,2016-06-28,794,1,58.93,Hibernating / Lost
cust_018878,2018-01-24,219,1,58.93,Loyal Customers
cust_013773,2017-02-20,557,1,58.92,Hibernating / Lost
cust_017109,2017-08-07,389,1,58.92,At Risk (was frequent)
cust_011073,2016-02-09,934,1,58.89,Hibernating / Lost
cust_000882,2016-12-14,625,1,58.89,Hibernating / Lost
cust_009073,2018-01-03,240,1,58.85,Potential Loyalists
cust_012823,2016-04-30,853,1,58.85,Hibernating / Lost
cust_004786,2017-01-29,579,2,58.84,At Risk (was frequent)
cust_016063,2017-06-18,439,1,58.77,At Risk (was frequent)
cust_007877,2017-08-26,370,1,58.76,Hibernating / Lost
cust_005140,2017-12-24,250,1,58.74,Potential Loyalists
cust_007351,2016-03-26,888,1,58.73,Hibernating / Lost
cust_012352,2016-11-28,641,1,58.68,Hibernating / Lost
cust_011980,2018-02-21,191,2,58.67,Loyal Customers
cust_014887,2016-12-23,616,1,58.66,At Risk (was frequent)
cust_012139,2017-12-15,259,1,58.66,Potential Loyalists
cust_015586,2017-12-02,272,1,58.64,Loyal Customers
cust_017245,2016-12-18,621,1,58.63,At Risk (was frequent)
cust_018087,2017-10-31,304,1,58.6,Loyal Customers
cust_001517,2017-12-05,269,1,58.58,Potential Loyalists
cust_002625,2017-11-25,279,1,58.58,Potential Loyalists
cust_013494,2017-05-19,469,1,58.56,Hibernating / Lost
cust_005211,2017-09-15,350,1,58.53,Hibernating / Lost
cust_018182,2017-03-08,541,2,58.51,At Risk (was frequent)
cust_018809,2017-12-03,271,1,58.51,Loyal Customers
cust_018168,2017-09-11,354,1,58.5,At Risk (was frequent)
cust_000468,2016-04-14,869,1,58.5,Hibernating / Lost
cust_014709,2017-11-14,290,1,58.49,Loyal Customers
cust_018306,2017-07-23,404,2,58.49,At Risk (was frequent)
cust_012372,2017-07-20,407,1,58.48,Hibernating / Lost
cust_001339,2016-08-19,742,1,58.48,Hibernating / Lost
cust_007437,2016-03-18,896,1,58.45,Hibernating / Lost
cust_017875,2017-04-05,513,1,58.44,At Risk (was frequent)
cust_012432,2016-12-02,637,1,58.44,Hibernating / Lost
cust_007316,2018-02-22,190,2,58.43,Loyal Customers
cust_008516,2017-05-08,480,1,58.42,Hibernating / Lost
cust_008278,2017-07-13,414,2,58.39,At Risk (was frequent)
cust_004900,2016-03-25,889,1,58.38,Hibernating / Lost
cust_008988,2017-11-17,287,1,58.37,Potential Loyalists
cust_005172,2017-10-10,325,1,58.37,Potential Loyalists
cust_012866,2017-11-02,302,2,58.36,Loyal Customers
cust_011746,2016-01-17,957,1,58.35,Hibernating / Lost
cust_011414,2018-03-03,181,2,58.35,Loyal Customers
cust_006817,2017-09-01,364,1,58.34,Hibernating / Lost
cust_018021,2016-12-24,615,1,58.34,At Risk (was frequent)
cust_009504,2017-09-14,351,1,58.34,Hibernating / Lost
cust_011619,2017-08-12,384,1,58.31,Hibernating / Lost
cust_012377,2017-07-20,407,1,58.3,Hibernating / Lost
cust_009704,2017-10-13,322,1,58.28,Potential Loyalists
cust_015031,2016-03-08,906,1,58.26,At Risk (was frequent)
cust_004599,2017-07-12,415,1,58.26,Hibernating / Lost
cust_014782,2016-11-01,668,1,58.25,At Risk (was frequent)
cust_017949,2017-03-10,539,1,58.24,At Risk (was frequent)
cust_017022,2016-05-24,829,1,58.2,At Risk (was frequent)
cust_011915,2016-09-28,702,1,58.18,Hibernating / Lost
cust_005994,2017-01-08,600,1,58.17,Hibernating / Lost
cust_017998,2017-02-07,570,1,58.14,At Risk (was frequent)
cust_004031,2016-01-24,950,1,58.12,Hibernating / Lost
cust_015843,2017-07-05,422,1,58.09,At Risk (was frequent)
cust_014091,2017-11-05,299,1,58.08,Loyal Customers
cust_005778,2017-07-16,411,1,58.05,Hibernating / Lost
cust_013159,2016-04-12,871,1,58.03,Hibernating / Lost
cust_014613,2017-03-29,520,1,58.02,At Risk (was frequent)
cust_009290,2018-01-07,236,1,58.01,Potential Loyalists
cust_001986,2017-07-26,401,2,58.01,At Risk (was frequent)
cust_000126,2016-12-11,628,2,57.99,At Risk (was frequent)
cust_007024,2017-11-20,284,1,57.99,Potential Loyalists
cust_009777,2017-10-28,307,1,57.96,Potential Loyalists
cust_002691,2016-10-28,672,1,57.95,Hibernating / Lost
