customer_unique_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment,customer_state
cust_010142,2017-12-17,1,200.04,257,3,2,3,8,Potential Loyalists,BA
cust_010143,2016-08-09,1,36.5,752,1,2,1,4,Hibernating / Lost,MA
cust_010144,2018-04-13,1,60.47,140,4,2,2,8,Potential Loyalists,MG
cust_010145,2016-07-29,1,35.44,763,1,2,1,4,Hibernating / Lost,SP
cust_010146,2018-02-17,1,201.26,195,3,2,3,8,Potential Loyalists,SP
cust_010147,2018-03-26,1,22.33,158,4,2,1,7,Potential Loyalists,SC
cust_010148,2016-11-21,1,72.38,648,1,2,2,5,Hibernating / Lost,PB
cust_010149,2017-09-13,1,276.16,352,2,2,4,8,Hibernating / Lost,SP
cust_010150,2017-05-07,1,24.79,481,2,2,1,5,Hibernating / Lost,MA
cust_010151,2018-07-09,2,476.25,53,4,4,4,12,Champions,SP
cust_010152,2018-06-20,5,1580.97,72,4,4,4,12,Champions,SP
cust_010153,2018-05-03,1,133.89,120,4,2,3,9,Potential Loyalists,CE
cust_010154,2018-08-01,1,233.26,30,4,2,4,10,Potential Loyalists,MS
cust_010155,2018-05-24,2,112.9,99,4,4,3,11,Champions,MG
cust_010156,2017-06-24,1,74.53,433,2,2,2,6,Hibernating / Lost,MT
cust_010157,2018-05-20,1,645.05,103,4,2,4,10,Potential Loyalists,DF
cust_010158,2017-12-17,1,23.53,257,3,2,1,6,Potential Loyalists,GO
cust_010159,2016-10-13,1,33.72,687,1,2,1,4,Hibernating / Lost,GO
cust_010160,2017-06-29,1,186.71,428,2,2,3,7,Hibernating / Lost,SP
cust_010161,2017-11-01,1,56.92,303,3,2,2,7,Potential Loyalists,SP
cust_010162,2017-07-15,1,166.57,412,2,2,3,7,Hibernating / Lost,SP
cust_010163,2017-12-09,9,3657.78,265,3,4,4,11,Loyal Customers,SP
cust_010164,2017-12-18,1,13.19,256,3,2,1,6,Potential Loyalists,SP
cust_010165,2018-01-28,3,395.67,215,3,4,4,11,Loyal Customers,SP
cust_010166,2018-07-04,1,61.73,58,4,2,2,8,Potential Loyalists,SP
cust_010167,2017-09-15,2,480.91,350,2,4,4,10,At Risk (was frequent),MG
cust_010168,2018-07-18,2,110.51,44,4,4,3,11,Champions,SP
cust_010169,2018-07-18,3,299.32,44,4,4,4,12,Champions,SP
cust_010170,2016-09-07,1,163.14,723,1,2,3,6,Hibernating / Lost,SP
cust_010171,2017-09-19,3,1131.77,346,2,4,4,10,At Risk (was frequent),SP
cust_010172,2016-07-02,1,26.44,790,1,2,1,4,Hibernating / Lost,RS
cust_010173,2017-12-10,1,41.42,264,3,2,1,6,Potential Loyalists,PE
cust_010174,2018-03-24,2,70.75,160,4,4,2,10,Champions,RS
cust_010175,2018-04-12,3,444.44,141,4,4,4,12,Champions,RS
cust_010176,2017-11-13,1,110.76,291,3,2,3,8,Potential Loyalists,RN
cust_010177,2016-12-26,1,190.79,613,2,2,3,7,Hibernating / Lost,PR
cust_010178,2017-01-02,2,514.7,606,2,4,4,10,At Risk (was frequent),SP
cust_010179,2016-07-04,1,52.36,788,1,2,2,5,Hibernating / Lost,SP
cust_010180,2018-05-15,4,753.53,108,4,4,4,12,Champions,MG
cust_010181,2017-03-02,1,149.34,547,2,2,3,7,Hibernating / Lost,MG
cust_010182,2018-08-30,1,462.02,1,4,2,4,10,Potential Loyalists,BA
cust_010183,2017-11-21,1,11.4,283,3,2,1,6,Potential Loyalists,SP
cust_010184,2016-07-25,1,283.6,767,1,2,4,7,Hibernating / Lost,RN
cust_010185,2017-12-19,3,302.63,255,3,4,4,11,Loyal Customers,RJ
cust_010186,2016-12-11,1,31.86,628,1,2,1,4,Hibernating / Lost,PA
cust_010187,2018-08-01,2,199.11,30,4,4,3,11,Champions,RJ
cust_010188,2016-09-10,1,321.03,720,1,2,4,7,Hibernating / Lost,SP
cust_010189,2017-09-02,1,63.82,363,2,2,2,6,Hibernating / Lost,SP
cust_010190,2017-12-19,2,706.49,255,3,4,4,11,Loyal Customers,SP
cust_010191,2017-02-26,1,52.73,551,2,2,2,6,Hibernating / Lost,SP
cust_010192,2016-11-18,1,34.0,651,1,2,1,4,Hibernating / Lost,PE
cust_010193,2017-05-30,1,41.09,458,2,2,1,5,Hibernating / Lost,SP
cust_010194,2016-03-10,1,70.08,904,1,2,2,5,Hibernating / Lost,SP
cust_010195,2018-08-23,3,673.96,8,4,4,4,12,Champions,SP
cust_010196,2018-07-06,3,396.2,56,4,4,4,12,Champions,MG
cust_010197,2016-10-14,1,78.57,686,1,2,2,5,Hibernating / Lost,SP
cust_010198,2016-06-21,1,57.81,801,1,2,2,5,Hibernating / Lost,SP
cust_010199,2018-01-18,1,25.27,225,3,2,1,6,Potential Loyalists,GO
cust_010200,2016-01-16,1,34.04,958,1,2,1,4,Hibernating / Lost,SP
cust_010201,2017-07-18,3,192.88,409,2,4,3,9,At Risk (was frequent),ES
cust_010202,2018-02-12,1,63.09,200,3,2,2,7,Potential Loyalists,Unknown
cust_010203,2017-11-03,2,124.15,301,3,4,3,10,Loyal Customers,MG
cust_010204,2018-08-10,1,127.74,21,4,2,3,9,Potential Loyalists,RS
cust_010205,2016-10-10,1,34.52,690,1,2,1,4,Hibernating / Lost,SP
cust_010206,2017-12-01,5,748.39,273,3,4,4,11,Loyal Customers,RS
cust_010207,2018-07-01,4,1689.99,61,4,4,4,12,Champions,SP
cust_010208,2017-04-11,2,226.74,507,2,4,4,10,At Risk (was frequent),SP
cust_010209,2018-06-08,1,122.18,84,4,2,3,9,Potential Loyalists,GO
cust_010210,2016-12-04,1,166.12,635,1,2,3,6,Hibernating / Lost,MT
cust_010211,2018-04-02,1,325.73,151,4,2,4,10,Potential Loyalists,SP
cust_010212,2018-01-05,1,39.75,238,3,2,1,6,Potential Loyalists,RS
cust_010213,2017-06-10,1,175.76,447,2,2,3,7,Hibernating / Lost,SP
cust_010214,2016-04-09,1,28.12,874,1,2,1,4,Hibernating / Lost,SP
cust_010215,2017-06-08,1,73.01,449,2,2,2,6,Hibernating / Lost,SP
cust_010216,2016-06-04,1,89.37,818,1,2,2,5,Hibernating / Lost,MG
cust_010217,2017-09-26,1,206.23,339,2,2,3,7,Hibernating / Lost,PR
cust_010218,2018-02-09,3,210.41,203,3,4,3,10,Loyal Customers,RJ
cust_010219,2018-07-30,3,321.87,32,4,4,4,12,Champions,MT
cust_010220,2016-08-16,1,195.08,745,1,2,3,6,Hibernating / Lost,PR
cust_010221,2016-09-14,1,89.41,716,1,2,2,5,Hibernating / Lost,SP
cust_010222,2018-07-12,6,1037.59,50,4,4,4,12,Champions,SP
cust_010223,2018-05-09,2,458.79,114,4,4,4,12,Champions,MG
cust_010224,2016-09-26,1,37.57,704,1,2,1,4,Hibernating / Lost,SP
cust_010225,2018-06-18,3,576.22,74,4,4,4,12,Champions,SP
cust_010226,2018-04-24,2,217.01,129,4,4,3,11,Champions,SP
cust_010227,2016-10-20,1,119.99,680,1,2,3,6,Hibernating / Lost,SP
cust_010228,2017-12-20,3,1034.71,254,3,4,4,11,Loyal Customers,RJ
cust_010229,2016-06-03,1,49.21,819,1,2,2,5,Hibernating / Lost,MG
cust_010230,2017-11-03,1,212.49,301,3,2,3,8,Potential Loyalists,PR
cust_010231,2016-07-17,2,170.62,775,1,4,3,8,At Risk (was frequent),MA
cust_010232,2018-02-26,4,651.21,186,3,4,4,11,Loyal Customers,BA
cust_010233,2017-12-28,2,626.8,246,3,4,4,11,Loyal Customers,SP
cust_010234,2018-08-13,1,57.96,18,4,2,2,8,Potential Loyalists,RJ
cust_010235,2017-10-08,2,236.17,327,3,4,4,11,Loyal Customers,SP
cust_010236,2017-10-22,4,533.63,313,3,4,4,11,Loyal Customers,MA
cust_010237,2017-11-09,3,287.75,295,3,4,4,11,Loyal Customers,RJ
cust_010238,2017-11-07,1,50.73,297,3,2,2,7,Potential Loyalists,SP
cust_010239,2018-02-09,2,142.03,203,3,4,3,10,Loyal Customers,PR
cust_010240,2016-08-12,1,99.03,749,1,2,3,6,Hibernating / Lost,RJ
cust_010241,2018-01-08,1,25.03,235,3,2,1,6,Potential Loyalists,SE
cust_010242,2017-07-20,2,610.11,407,2,4,4,10,At Risk (was frequent),SP
cust_010243,2016-11-19,1,17.02,650,1,2,1,4,Hibernating / Lost,SP
cust_010244,2017-12-23,2,202.34,251,3,4,3,10,Loyal Customers,ES
cust_010245,2016-04-14,1,113.5,869,1,2,3,6,Hibernating / Lost,RJ
cust_010246,2018-06-21,1,90.04,71,4,2,2,8,Potential Loyalists,SP
cust_010247,2018-07-11,1,66.47,51,4,2,2,8,Potential Loyalists,MG
cust_010248,2017-07-20,1,21.5,407,2,2,1,5,Hibernating / Lost,Unknown
cust_010249,2016-06-26,1,19.87,796,1,2,1,4,Hibernating / Lost,SP
cust_010250,2016-09-17,1,32.84,713,1,2,1,4,Hibernating / Lost,SP
cust_010251,2017-12-10,2,212.69,264,3,4,3,10,Loyal Customers,SP
cust_010252,2018-06-03,3,240.41,89,4,4,4,12,Champions,SP
cust_010253,2017-11-21,1,69.36,283,3,2,2,7,Potential Loyalists,SP
cust_010254,2016-05-26,1,18.26,827,1,2,1,4,Hibernating / Lost,SP
cust_010255,2016-05-22,1,156.59,831,1,2,3,6,Hibernating / Lost,PR
cust_010256,2018-06-18,3,245.11,74,4,4,4,12,Champions,MG
cust_010257,2018-02-07,3,1668.01,205,3,4,4,11,Loyal Customers,RJ
cust_010258,2018-07-01,3,454.23,61,4,4,4,12,Champions,SP
cust_010259,2016-03-21,1,146.54,893,1,2,3,6,Hibernating / Lost,SP
cust_010260,2018-05-26,2,280.77,97,4,4,4,12,Champions,SP
cust_010261,2018-04-30,1,41.57,123,4,2,1,7,Potential Loyalists,MT
cust_010262,2016-11-09,1,74.11,660,1,2,2,5,Hibernating / Lost,SP
cust_010263,2016-06-15,1,40.0,807,1,2,1,4,Hibernating / Lost,DF
cust_010264,2017-12-01,3,448.34,273,3,4,4,11,Loyal Customers,MG
cust_010265,2017-08-30,2,112.75,366,2,4,3,9,At Risk (was frequent),BA
cust_010266,2018-04-17,3,419.93,136,4,4,4,12,Champions,PE
cust_010267,2017-05-09,1,77.69,479,2,2,2,6,Hibernating / Lost,SC
cust_010268,2016-09-02,1,65.8,728,1,2,2,5,Hibernating / Lost,MG
cust_010269,2016-03-22,1,232.09,892,1,2,4,7,Hibernating / Lost,SP
cust_010270,2016-12-22,1,24.74,617,2,2,1,5,Hibernating / Lost,MG
cust_010271,2017-05-03,1,23.5,485,2,2,1,5,Hibernating / Lost,SP
cust_010272,2018-06-26,2,126.91,66,4,4,3,11,Champions,SP
cust_010273,2018-08-17,1,185.5,14,4,2,3,9,Potential Loyalists,DF
cust_010274,2018-05-07,2,432.95,116,4,4,4,12,Champions,MG
cust_010275,2017-08-06,1,31.49,390,2,2,1,5,Hibernating / Lost,SP
cust_010276,2018-04-12,2,393.63,141,4,4,4,12,Champions,PE
cust_010277,2016-11-21,1,153.28,648,1,2,3,6,Hibernating / Lost,SP
cust_010278,2018-07-02,1,73.89,60,4,2,2,8,Potential Loyalists,Unknown
cust_010279,2017-10-27,1,91.11,308,3,2,2,7,Potential Loyalists,PR
cust_010280,2017-12-22,1,21.58,252,3,2,1,6,Potential Loyalists,SP
cust_010281,2017-08-18,3,574.81,378,2,4,4,10,At Risk (was frequent),SP
cust_010282,2017-08-10,1,59.0,386,2,2,2,6,Hibernating / Lost,MT
cust_010283,2018-06-30,1,124.97,62,4,2,3,9,Potential Loyalists,SP
cust_010284,2017-04-12,2,281.01,506,2,4,4,10,At Risk (was frequent),MA
cust_010285,2017-12-21,1,151.68,253,3,2,3,8,Potential Loyalists,SP
cust_010286,2018-07-25,2,97.28,37,4,4,3,11,Champions,SP
cust_010287,2017-03-11,1,193.13,538,2,2,3,7,Hibernating / Lost,MG
cust_010288,2017-12-28,1,63.06,246,3,2,2,7,Potential Loyalists,RJ
cust_010289,2016-09-10,1,166.75,720,1,2,3,6,Hibernating / Lost,SP
cust_010290,2017-04-17,1,22.11,501,2,2,1,5,Hibernating / Lost,MG
cust_010291,2017-12-16,1,17.75,258,3,2,1,6,Potential Loyalists,SP
cust_010292,2016-12-22,1,97.06,617,2,2,3,7,Hibernating / Lost,SP
cust_010293,2017-03-15,1,88.89,534,2,2,2,6,Hibernating / Lost,Unknown
cust_010294,2017-08-16,1,106.25,380,2,2,3,7,Hibernating / Lost,RJ
cust_010295,2018-08-02,1,265.78,29,4,2,4,10,Potential Loyalists,RS
cust_010296,2017-04-19,1,132.37,499,2,2,3,7,Hibernating / Lost,MG
cust_010297,2017-11-01,1,65.74,303,3,2,2,7,Potential Loyalists,MG
cust_010298,2018-01-30,2,140.45,213,3,4,3,10,Loyal Customers,SP
cust_010299,2018-04-03,1,23.19,150,4,2,1,7,Potential Loyalists,ES
cust_010300,2018-04-23,1,53.88,130,4,2,2,8,Potential Loyalists,RJ
cust_010301,2016-11-14,2,230.97,655,1,4,4,9,At Risk (was frequent),PA
cust_010302,2017-09-08,3,254.2,357,2,4,4,10,At Risk (was frequent),BA
cust_010303,2018-07-14,1,64.68,48,4,2,2,8,Potential Loyalists,PR
cust_010304,2017-09-06,1,24.58,359,2,2,1,5,Hibernating / Lost,RJ
cust_010305,2018-07-27,3,528.37,35,4,4,4,12,Champions,SP
cust_010306,2018-08-27,16,4829.83,4,4,4,4,12,Champions,SP
cust_010307,2018-07-17,1,26.4,45,4,2,1,7,Potential Loyalists,RS
cust_010308,2018-02-24,1,148.1,188,3,2,3,8,Potential Loyalists,SP
cust_010309,2017-06-12,1,38.55,445,2,2,1,5,Hibernating / Lost,SP
cust_010310,2017-05-12,1,67.34,476,2,2,2,6,Hibernating / Lost,RJ
cust_010311,2018-02-07,3,497.93,205,3,4,4,11,Loyal Customers,SP
cust_010312,2016-06-26,1,81.39,796,1,2,2,5,Hibernating / Lost,SP
cust_010313,2017-05-02,2,481.1,486,2,4,4,10,At Risk (was frequent),Unknown
cust_010314,2018-08-31,2,236.8,0,4,4,4,12,Champions,SP
cust_010315,2018-03-20,2,180.55,164,3,4,3,10,Loyal Customers,SP
cust_010316,2017-12-23,3,365.23,251,3,4,4,11,Loyal Customers,SP
cust_010317,2016-11-17,1,25.5,652,1,2,1,4,Hibernating / Lost,MG
cust_010318,2016-10-06,1,33.91,694,1,2,1,4,Hibernating / Lost,PA
cust_010319,2017-07-25,1,30.36,402,2,2,1,5,Hibernating / Lost,SP
cust_010320,2016-01-24,1,350.76,950,1,2,4,7,Hibernating / Lost,RS
cust_010321,2018-06-11,2,184.31,81,4,4,3,11,Champions,SP
cust_010322,2017-10-13,1,34.79,322,3,2,1,6,Potential Loyalists,MG
cust_010323,2018-04-06,1,38.88,147,4,2,1,7,Potential Loyalists,SP
cust_010324,2016-03-06,1,140.7,908,1,2,3,6,Hibernating / Lost,DF
cust_010325,2016-09-02,1,19.36,728,1,2,1,4,Hibernating / Lost,PR
cust_010326,2016-12-23,1,38.77,616,2,2,1,5,Hibernating / Lost,RS
cust_010327,2016-12-06,1,61.4,633,1,2,2,5,Hibernating / Lost,SP
cust_010328,2016-09-13,1,262.37,717,1,2,4,7,Hibernating / Lost,BA
cust_010329,2018-04-21,2,103.79,132,4,4,3,11,Champions,SP
cust_010330,2018-05-22,4,711.23,101,4,4,4,12,Champions,RJ
cust_010331,2016-02-27,1,60.71,916,1,2,2,5,Hibernating / Lost,SC
cust_010332,2017-06-30,2,65.37,427,2,4,2,8,At Risk (was frequent),MG
cust_010333,2017-12-19,1,23.63,255,3,2,1,6,Potential Loyalists,BA
cust_010334,2016-12-09,1,25.22,630,1,2,1,4,Hibernating / Lost,RS
cust_010335,2017-07-04,1,32.33,423,2,2,1,5,Hibernating / Lost,PR
cust_010336,2016-11-24,3,749.93,645,1,4,4,9,At Risk (was frequent),SP
cust_010337,2016-05-08,1,397.45,845,1,2,4,7,Hibernating / Lost,SP
cust_010338,2017-06-19,1,36.19,438,2,2,1,5,Hibernating / Lost,RJ
cust_010339,2018-02-13,2,223.89,199,3,4,3,10,Loyal Customers,MG
cust_010340,2016-05-31,1,149.24,822,1,2,3,6,Hibernating / Lost,RS
cust_010341,2016-04-25,1,232.68,858,1,2,4,7,Hibernating / Lost,MG
cust_010342,2017-03-05,1,0.0,544,2,2,1,5,Hibernating / Lost,RS
cust_010343,2018-03-16,2,93.84,168,3,4,2,9,Loyal Customers,SP
cust_010344,2018-05-03,2,349.48,120,4,4,4,12,Champions,SP
cust_010345,2018-03-08,1,91.86,176,3,2,2,7,Potential Loyalists,CE
cust_010346,2016-10-17,1,45.04,683,1,2,2,5,Hibernating / Lost,SP
cust_010347,2017-12-06,1,36.2,268,3,2,1,6,Potential Loyalists,SP
cust_010348,2017-11-14,2,730.25,290,3,4,4,11,Loyal Customers,PR
cust_010349,2016-10-19,2,119.94,681,1,4,3,8,At Risk (was frequent),SP
cust_010350,2017-10-03,2,233.68,332,3,4,4,11,Loyal Customers,Unknown
cust_010351,2018-08-06,2,258.56,25,4,4,4,12,Champions,RS
cust_010352,2018-02-01,1,64.06,211,3,2,2,7,Potential Loyalists,RJ
cust_010353,2018-08-04,2,290.67,27,4,4,4,12,Champions,PE
cust_010354,2018-05-13,1,153.58,110,4,2,3,9,Potential Loyalists,GO
cust_010355,2018-04-16,2,306.52,137,4,4,4,12,Champions,RJ
cust_010356,2018-05-04,3,644.68,119,4,4,4,12,Champions,MS
cust_010357,2017-07-31,2,783.38,396,2,4,4,10,At Risk (was frequent),SP
cust_010358,2016-12-05,1,121.74,634,1,2,3,6,Hibernating / Lost,SP
cust_010359,2018-06-18,1,13.47,74,4,2,1,7,Potential Loyalists,RS
cust_010360,2016-05-18,1,39.23,835,1,2,1,4,Hibernating / Lost,MG
cust_010361,2018-06-28,2,190.22,64,4,4,3,11,Champions,SP
cust_010362,2018-05-29,2,66.11,94,4,4,2,10,Champions,SP
cust_010363,2018-08-09,1,260.71,22,4,2,4,10,Potential Loyalists,SP
cust_010364,2017-08-16,1,83.32,380,2,2,2,6,Hibernating / Lost,SP
cust_010365,2016-07-31,1,128.85,761,1,2,3,6,Hibernating / Lost,Unknown
cust_010366,2018-02-19,2,110.18,193,3,4,3,10,Loyal Customers,PA
cust_010367,2018-08-07,1,36.75,24,4,2,1,7,Potential Loyalists,BA
cust_010368,2017-11-17,1,218.8,287,3,2,3,8,Potential Loyalists,RJ
cust_010369,2017-11-01,3,391.33,303,3,4,4,11,Loyal Customers,RJ
cust_010370,2018-03-13,1,92.91,171,3,2,2,7,Potential Loyalists,SP
cust_010371,2017-09-13,1,63.47,352,2,2,2,6,Hibernating / Lost,RJ
cust_010372,2017-02-18,1,66.88,559,2,2,2,6,Hibernating / Lost,MG
cust_010373,2017-07-17,2,108.53,410,2,4,3,9,At Risk (was frequent),SC
cust_010374,2018-08-31,2,253.04,0,4,4,4,12,Champions,SP
cust_010375,2017-08-11,1,126.33,385,2,2,3,7,Hibernating / Lost,PA
cust_010376,2017-08-08,2,115.5,388,2,4,3,9,At Risk (was frequent),BA
cust_010377,2018-08-31,3,217.57,0,4,4,3,11,Champions,SP
cust_010378,2017-05-07,1,112.26,481,2,2,3,7,Hibernating / Lost,CE
cust_010379,2017-09-09,1,57.06,356,2,2,2,6,Hibernating / Lost,SP
cust_010380,2017-09-26,1,542.42,339,3,2,4,9,Potential Loyalists,PA
cust_010381,2017-07-08,2,105.07,419,2,4,3,9,At Risk (was frequent),MG
cust_010382,2017-02-25,1,144.84,552,2,2,3,7,Hibernating / Lost,SP
cust_010383,2017-07-19,2,390.14,408,2,4,4,10,At Risk (was frequent),RJ
cust_010384,2018-06-23,1,73.39,69,4,2,2,8,Potential Loyalists,MG
cust_010385,2017-06-04,2,215.68,453,2,4,3,9,At Risk (was frequent),DF
cust_010386,2016-11-08,2,137.11,661,1,4,3,8,At Risk (was frequent),BA
cust_010387,2016-10-31,1,18.27,669,1,2,1,4,Hibernating / Lost,SP
cust_010388,2016-03-27,1,61.46,887,1,2,2,5,Hibernating / Lost,DF
cust_010389,2017-11-26,3,698.36,278,3,4,4,11,Loyal Customers,RJ
cust_010390,2018-07-01,11,3415.38,61,4,4,4,12,Champions,SP
cust_010391,2017-01-27,3,120.95,581,2,4,3,9,At Risk (was frequent),SP
cust_010392,2016-10-27,1,16.47,673,1,2,1,4,Hibernating / Lost,BA
cust_010393,2018-07-28,1,27.18,34,4,2,1,7,Potential Loyalists,MG
cust_010394,2018-08-05,1,47.62,26,4,2,2,8,Potential Loyalists,RJ
cust_010395,2016-06-09,1,26.12,813,1,2,1,4,Hibernating / Lost,MG
cust_010396,2016-05-04,1,30.45,849,1,2,1,4,Hibernating / Lost,DF
cust_010397,2017-02-10,1,275.47,567,2,2,4,8,Hibernating / Lost,SP
cust_010398,2017-11-04,2,156.41,300,3,4,3,10,Loyal Customers,SP
cust_010399,2017-11-25,1,84.36,279,3,2,2,7,Potential Loyalists,SP
cust_010400,2016-01-12,1,40.43,962,1,2,1,4,Hibernating / Lost,SP
cust_010401,2016-10-16,1,26.07,684,1,2,1,4,Hibernating / Lost,SP
cust_010402,2016-11-12,1,27.41,657,1,2,1,4,Hibernating / Lost,PR
cust_010403,2018-01-09,2,197.88,234,3,4,3,10,Loyal Customers,SP
cust_010404,2016-04-09,1,51.29,874,1,2,2,5,Hibernating / Lost,BA
cust_010405,2016-10-06,2,179.72,694,1,4,3,8,At Risk (was frequent),MT
cust_010406,2018-02-20,1,36.06,192,3,2,1,6,Potential Loyalists,SP
cust_010407,2018-03-20,2,133.3,164,3,4,3,10,Loyal Customers,SP
cust_010408,2017-02-18,5,2988.54,559,2,4,4,10,At Risk (was frequent),SP
cust_010409,2018-05-05,2,310.29,118,4,4,4,12,Champions,RS
cust_010410,2017-04-15,2,229.74,503,2,4,4,10,At Risk (was frequent),RJ
cust_010411,2018-05-24,1,66.91,99,4,2,2,8,Potential Loyalists,MG
cust_010412,2017-09-18,1,25.6,347,2,2,1,5,Hibernating / Lost,SC
cust_010413,2018-02-14,3,137.38,198,3,4,3,10,Loyal Customers,SC
cust_010414,2017-05-19,1,67.38,469,2,2,2,6,Hibernating / Lost,RJ
cust_010415,2017-12-12,1,86.97,262,3,2,2,7,Potential Loyalists,GO
cust_010416,2016-11-05,1,190.3,664,1,2,3,6,Hibernating / Lost,PA
cust_010417,2017-12-07,1,448.75,267,3,2,4,9,Potential Loyalists,MG
cust_010418,2017-11-24,1,345.25,280,3,2,4,9,Potential Loyalists,SP
cust_010419,2017-07-12,1,31.16,415,2,2,1,5,Hibernating / Lost,SC
cust_010421,2018-08-12,6,1520.01,19,4,4,4,12,Champions,MG
cust_010422,2018-08-23,2,1303.22,8,4,4,4,12,Champions,RS
cust_010423,2016-12-05,1,81.22,634,1,2,2,5,Hibernating / Lost,Unknown
cust_010424,2017-12-08,1,156.89,266,3,2,3,8,Potential Loyalists,RJ
cust_010425,2017-10-26,2,393.02,309,3,4,4,11,Loyal Customers,SC
cust_010426,2018-01-03,1,129.64,240,3,2,3,8,Potential Loyalists,GO
cust_010427,2017-02-28,1,30.6,549,2,2,1,5,Hibernating / Lost,Unknown
cust_010428,2017-12-30,2,121.5,244,3,4,3,10,Loyal Customers,SP
cust_010429,2017-12-17,2,116.41,257,3,4,3,10,Loyal Customers,SP
cust_010430,2017-12-30,6,1935.94,244,3,4,4,11,Loyal Customers,SP
cust_010431,2018-01-21,1,75.71,222,3,2,2,7,Potential Loyalists,SC
cust_010432,2017-06-29,1,181.45,428,2,2,3,7,Hibernating / Lost,SP
cust_010433,2017-01-06,1,51.99,602,2,2,2,6,Hibernating / Lost,Unknown
cust_010434,2018-07-03,1,77.3,59,4,2,2,8,Potential Loyalists,RJ
cust_010435,2018-04-02,1,44.26,151,4,2,1,7,Potential Loyalists,RS
cust_010436,2018-06-19,3,1670.07,73,4,4,4,12,Champions,RJ
cust_010437,2018-01-20,1,37.92,223,3,2,1,6,Potential Loyalists,SC
cust_010438,2017-05-12,1,154.22,476,2,2,3,7,Hibernating / Lost,RJ
cust_010439,2017-02-16,2,80.38,561,2,4,2,8,At Risk (was frequent),SP
cust_010440,2017-12-30,2,521.44,244,3,4,4,11,Loyal Customers,MG
cust_010441,2018-05-23,5,1241.8,100,4,4,4,12,Champions,Unknown
cust_010442,2017-04-11,1,94.97,507,2,2,2,6,Hibernating / Lost,SP
cust_010443,2017-12-22,1,20.55,252,3,2,1,6,Potential Loyalists,CE
cust_010444,2017-07-05,1,72.06,422,2,2,2,6,Hibernating / Lost,PR
cust_010445,2018-02-04,1,25.69,208,3,2,1,6,Potential Loyalists,SP
cust_010446,2018-03-25,2,295.67,159,4,4,4,12,Champions,PR
cust_010447,2016-06-23,1,38.42,799,1,2,1,4,Hibernating / Lost,SP
cust_010448,2016-08-09,2,239.13,752,1,4,4,9,At Risk (was frequent),RJ
cust_010449,2017-08-04,1,32.38,392,2,2,1,5,Hibernating / Lost,SP
cust_010450,2016-08-19,1,0.0,742,1,2,1,4,Hibernating / Lost,SP
cust_010451,2018-05-10,1,19.97,113,4,2,1,7,Potential Loyalists,SP
cust_010452,2017-11-27,1,30.45,277,3,2,1,6,Potential Loyalists,MG
cust_010454,2016-06-19,1,25.5,803,1,2,1,4,Hibernating / Lost,SP
cust_010455,2016-06-15,1,140.33,807,1,2,3,6,Hibernating / Lost,SP
cust_010456,2017-04-30,2,226.79,488,2,4,4,10,At Risk (was frequent),SP
cust_010457,2017-08-27,1,79.06,369,2,2,2,6,Hibernating / Lost,MG
cust_010458,2016-01-25,1,101.91,949,1,2,3,6,Hibernating / Lost,SP
cust_010459,2017-08-20,2,336.18,376,2,4,4,10,At Risk (was frequent),RJ
cust_010460,2016-11-25,1,105.91,644,1,2,3,6,Hibernating / Lost,RJ
cust_010461,2017-05-02,2,397.95,486,2,4,4,10,At Risk (was frequent),SP
cust_010462,2017-04-08,1,76.8,510,2,2,2,6,Hibernating / Lost,PR
cust_010463,2017-09-21,1,89.12,344,2,2,2,6,Hibernating / Lost,RS
cust_010464,2018-03-26,2,329.66,158,4,4,4,12,Champions,RS
cust_010465,2018-08-01,1,106.21,30,4,2,3,9,Potential Loyalists,RJ
cust_010466,2016-03-31,1,379.46,883,1,2,4,7,Hibernating / Lost,Unknown
cust_010467,2017-02-13,1,19.27,564,2,2,1,5,Hibernating / Lost,MG
cust_010468,2018-07-17,1,96.16,45,4,2,2,8,Potential Loyalists,MS
cust_010469,2017-04-26,1,52.41,492,2,2,2,6,Hibernating / Lost,RJ
cust_010471,2017-04-09,1,54.44,509,2,2,2,6,Hibernating / Lost,RJ
cust_010472,2016-02-16,1,39.23,927,1,2,1,4,Hibernating / Lost,PA
cust_010473,2017-05-29,2,384.43,459,2,4,4,10,At Risk (was frequent),SP
cust_010474,2016-11-18,1,30.99,651,1,2,1,4,Hibernating / Lost,RJ
cust_010475,2016-11-08,2,322.38,661,1,4,4,9,At Risk (was frequent),RJ
cust_010476,2017-02-23,2,169.3,554,2,4,3,9,At Risk (was frequent),PR
cust_010477,2016-06-14,1,137.93,808,1,2,3,6,Hibernating / Lost,PR
cust_010478,2016-05-01,1,124.21,852,1,2,3,6,Hibernating / Lost,PR
cust_010479,2018-07-04,2,256.23,58,4,4,4,12,Champions,PR
cust_010480,2016-11-09,1,27.79,660,1,2,1,4,Hibernating / Lost,RJ
cust_010481,2018-04-05,1,32.79,148,4,2,1,7,Potential Loyalists,SP
cust_010482,2018-08-15,1,77.67,16,4,2,2,8,Potential Loyalists,Unknown
cust_010483,2017-07-31,2,227.88,396,2,4,4,10,At Risk (was frequent),Unknown
cust_010484,2017-07-19,1,63.91,408,2,2,2,6,Hibernating / Lost,SP
