order_id,payment_sequential,payment_type,payment_installments,payment_value
order_012935,1,credit_card,6,138.53
order_012936,1,credit_card,6,79.13
order_012937,1,credit_card,2,74.72
order_012938,1,boleto,1,45.3
order_012939,1,credit_card,2,173.97
order_012940,1,boleto,1,198.67
order_012941,1,credit_card,6,199.47
order_012942,1,voucher,1,146.12
order_012943,1,credit_card,2,61.65
order_012944,1,boleto,1,294.73
order_012945,1,credit_card,12,115.75
order_012946,1,voucher,1,37.17
order_012946,2,boleto,1,154.14
order_012947,1,credit_card,1,45.99
order_012948,1,credit_card,6,29.0
order_012949,1,credit_card,2,122.65
order_012950,1,credit_card,6,67.07
order_012951,1,credit_card,10,142.43
order_012952,1,credit_card,1,39.38
order_012953,1,credit_card,1,20.08
order_012954,1,credit_card,1,115.19
order_012955,1,voucher,1,115.12
order_012955,2,credit_card,3,572.1
order_012956,1,credit_card,1,15.07
order_012957,1,credit_card,1,603.53
order_012958,1,boleto,1,288.13
order_012959,1,credit_card,1,180.61
order_012960,1,credit_card,2,350.24
order_012961,1,credit_card,3,13.19
order_012962,1,credit_card,12,482.41
order_012963,1,voucher,1,3.25
order_012963,2,boleto,1,19.19
order_012964,1,credit_card,2,41.79
order_012965,1,credit_card,10,128.38
order_012966,1,credit_card,1,197.49
order_012967,1,credit_card,1,128.04
order_012968,1,credit_card,6,33.02
order_012969,1,credit_card,6,61.79
order_012970,1,credit_card,3,26.42
order_012971,1,credit_card,3,151.75
order_012972,1,credit_card,10,28.89
order_012973,1,credit_card,6,213.0
order_012974,1,boleto,1,96.41
order_012975,1,credit_card,1,70.27
order_012976,1,voucher,1,32.76
order_012977,1,credit_card,1,105.4
order_012978,1,credit_card,1,347.56
order_012979,1,credit_card,1,26.3
order_012980,1,boleto,1,80.6
order_012981,1,voucher,1,15.1
order_012982,1,credit_card,2,186.92
order_012983,1,credit_card,1,23.36
order_012984,1,credit_card,1,274.46
order_012985,1,boleto,1,45.61
order_012986,1,credit_card,10,71.3
order_012987,1,boleto,1,44.63
order_012988,1,credit_card,3,170.87
order_012989,1,credit_card,6,328.52
order_012990,1,credit_card,2,240.87
order_012991,1,credit_card,6,48.6
order_012992,1,boleto,1,162.63
order_012993,1,boleto,1,45.35
order_012994,1,credit_card,1,87.13
order_012995,1,boleto,1,77.58
order_012996,1,boleto,1,73.02
order_012997,1,credit_card,2,211.18
order_012998,1,credit_card,3,237.94
order_012999,1,credit_card,2,287.72
order_013000,1,voucher,1,16.43
order_013000,2,boleto,1,49.0
order_013001,1,credit_card,1,48.56
order_013002,1,credit_card,1,38.33
order_013003,1,credit_card,2,45.47
order_013004,1,credit_card,6,47.84
order_013005,1,credit_card,1,44.21
order_013006,1,credit_card,10,396.66
order_013007,1,credit_card,10,24.02
order_013008,1,voucher,1,24.99
order_013009,1,credit_card,10,48.17
order_013010,1,credit_card,2,17.73
order_013011,1,credit_card,1,96.03
order_013012,1,credit_card,2,92.55
order_013013,1,credit_card,1,102.7
order_013014,1,credit_card,2,21.08
order_013015,1,credit_card,1,73.34
order_013016,1,credit_card,2,399.32
order_013017,1,credit_card,2,130.11
order_013018,1,boleto,1,66.07
order_013019,1,credit_card,1,72.52
order_013020,1,credit_card,3,783.95
order_013021,1,voucher,1,25.96
order_013021,2,credit_card,3,91.55
order_013022,1,credit_card,1,97.68
order_013023,1,credit_card,10,92.92
order_013024,1,voucher,1,22.59
order_013024,2,credit_card,3,71.83
order_013025,1,credit_card,2,51.13
order_013026,1,credit_card,10,53.86
order_013027,1,credit_card,2,682.56
order_013028,1,credit_card,1,202.22
order_013029,1,boleto,1,143.36
order_013030,1,credit_card,2,92.98
order_013031,1,boleto,1,34.97
order_013032,1,credit_card,2,22.06
order_013033,1,credit_card,6,16.2
order_013034,1,credit_card,2,220.85
order_013035,1,credit_card,6,113.58
order_013036,1,credit_card,3,92.81
order_013037,1,credit_card,1,253.39
order_013038,1,voucher,1,75.11
order_013039,1,credit_card,3,318.03
order_013040,1,credit_card,6,578.15
order_013041,1,boleto,1,57.62
order_013042,1,credit_card,1,78.84
order_013043,1,credit_card,10,62.38
order_013044,1,credit_card,1,79.02
order_013045,1,credit_card,2,18.96
order_013046,1,boleto,1,28.6
order_013047,1,voucher,1,19.79
order_013047,2,credit_card,6,66.21
order_013048,1,credit_card,12,20.12
order_013049,1,voucher,1,113.21
order_013050,1,voucher,1,11.71
order_013050,2,credit_card,10,33.92
order_013051,1,voucher,1,111.13
order_013052,1,credit_card,1,31.53
order_013053,1,credit_card,3,53.11
order_013054,1,credit_card,10,66.82
order_013055,1,credit_card,3,168.63
order_013056,1,credit_card,6,26.24
order_013057,1,credit_card,1,51.91
order_013058,1,credit_card,2,478.78
order_013059,1,voucher,1,31.33
order_013060,1,credit_card,6,95.87
order_013061,1,credit_card,1,28.48
order_013062,1,credit_card,3,415.03
order_013063,1,credit_card,2,19.01
order_013064,1,voucher,1,8.08
order_013064,2,credit_card,2,37.53
order_013065,1,boleto,1,41.73
order_013066,1,boleto,1,28.24
order_013067,1,credit_card,10,191.71
order_013068,1,boleto,1,130.93
order_013069,1,boleto,1,58.89
order_013070,1,credit_card,2,139.1
order_013071,1,credit_card,12,252.96
order_013072,1,credit_card,6,197.23
order_013073,1,voucher,1,21.27
order_013073,2,credit_card,6,65.41
order_013074,1,credit_card,10,49.17
order_013075,1,credit_card,10,209.67
order_013076,1,credit_card,3,36.15
order_013077,1,credit_card,1,37.57
order_013078,1,boleto,1,55.31
order_013079,1,boleto,1,392.96
order_013080,1,voucher,1,193.44
order_013081,1,voucher,1,32.47
order_013081,2,credit_card,1,140.55
order_013082,1,credit_card,10,124.29
order_013083,1,boleto,1,12.49
order_013084,1,voucher,1,29.16
order_013085,1,credit_card,3,50.0
order_013086,1,credit_card,3,15.8
order_013087,1,credit_card,10,14.28
order_013088,1,credit_card,10,208.27
order_013089,1,boleto,1,1312.46
order_013090,1,credit_card,10,319.69
order_013091,1,credit_card,12,542.42
order_013092,1,voucher,1,100.88
order_013093,1,credit_card,6,99.19
order_013094,1,credit_card,1,553.21
order_013095,1,credit_card,2,189.28
order_013096,1,boleto,1,30.33
order_013097,1,credit_card,2,493.48
order_013098,1,voucher,1,213.87
order_013099,1,voucher,1,133.8
order_013099,2,credit_card,2,776.64
order_013100,1,credit_card,3,18.8
order_013101,1,boleto,1,246.76
order_013102,1,boleto,1,95.45
order_013103,1,voucher,1,9.39
order_013103,2,voucher,1,34.22
order_013104,1,credit_card,3,53.19
order_013105,1,credit_card,12,196.12
order_013106,1,credit_card,2,114.28
order_013107,1,credit_card,2,32.21
order_013108,1,boleto,1,72.2
order_013109,1,credit_card,3,57.04
order_013110,1,boleto,1,389.84
order_013111,1,credit_card,1,66.79
order_013112,1,voucher,1,164.65
order_013113,1,credit_card,3,26.13
order_013114,1,credit_card,2,39.07
order_013115,1,boleto,1,109.28
order_013116,1,credit_card,6,36.21
order_013117,1,credit_card,2,47.25
order_013118,1,credit_card,6,22.5
order_013119,1,boleto,1,113.58
order_013120,1,credit_card,3,588.29
order_013121,1,voucher,1,30.01
order_013122,1,credit_card,10,125.06
order_013123,1,credit_card,1,104.28
order_013124,1,credit_card,2,59.2
order_013125,1,credit_card,1,212.89
order_013126,1,credit_card,1,109.42
order_013127,1,credit_card,2,42.31
order_013128,1,credit_card,2,106.41
order_013129,1,credit_card,6,144.93
order_013130,1,credit_card,10,20.4
order_013131,1,voucher,1,43.64
order_013132,1,credit_card,1,154.56
order_013133,1,boleto,1,231.4
order_013134,1,credit_card,1,82.57
order_013135,1,boleto,1,24.45
order_013136,1,credit_card,10,49.32
order_013137,1,credit_card,6,85.44
order_013138,1,credit_card,12,214.73
order_013139,1,credit_card,3,19.62
order_013140,1,credit_card,12,585.27
order_013141,1,credit_card,1,12.14
order_013142,1,boleto,1,44.73
order_013143,1,credit_card,2,65.53
order_013144,1,credit_card,2,58.58
order_013145,1,credit_card,3,81.39
order_013146,1,credit_card,6,50.89
order_013147,1,credit_card,10,69.02
order_013148,1,credit_card,1,309.91
order_013149,1,credit_card,6,109.79
order_013150,1,boleto,1,30.24
order_013151,1,credit_card,1,163.11
order_013152,1,credit_card,3,19.75
order_013153,1,credit_card,6,350.57
order_013154,1,voucher,1,44.44
order_013154,2,credit_card,10,172.51
order_013155,1,boleto,1,99.64
order_013156,1,credit_card,2,18.51
order_013157,1,credit_card,10,432.11
order_013158,1,credit_card,1,71.35
order_013159,1,credit_card,1,86.07
order_013160,1,credit_card,6,57.15
order_013161,1,voucher,1,37.8
order_013161,2,credit_card,10,161.68
order_013162,1,credit_card,10,181.3
order_013163,1,credit_card,1,197.07
order_013164,1,credit_card,1,78.18
order_013165,1,boleto,1,49.99
order_013166,1,credit_card,1,68.75
order_013167,1,boleto,1,101.14
order_013168,1,credit_card,1,35.56
order_013169,1,boleto,1,70.05
order_013170,1,boleto,1,719.28
order_013171,1,boleto,1,78.32
order_013172,1,credit_card,12,172.94
order_013173,1,credit_card,6,89.77
order_013174,1,credit_card,12,109.38
order_013175,1,voucher,1,635.31
order_013176,1,credit_card,6,91.75
order_013177,1,credit_card,1,265.96
order_013178,1,credit_card,1,58.39
order_013179,1,credit_card,3,32.88
order_013180,1,credit_card,2,32.39
order_013181,1,credit_card,2,39.55
order_013182,1,credit_card,1,243.6
order_013183,1,credit_card,12,130.03
order_013184,1,credit_card,3,168.54
order_013185,1,boleto,1,35.93
order_013186,1,voucher,1,26.69
order_013186,2,credit_card,2,68.69
order_013187,1,credit_card,6,41.2
order_013188,1,credit_card,3,339.81
order_013189,1,credit_card,12,134.0
order_013190,1,boleto,1,137.22
order_013191,1,credit_card,1,26.93
order_013192,1,boleto,1,63.71
order_013193,1,credit_card,2,198.95
order_013194,1,credit_card,1,210.35
order_013195,1,credit_card,6,152.06
order_013196,1,boleto,1,20.01
order_013197,1,credit_card,12,19.81
order_013198,1,boleto,1,130.65
order_013199,1,boleto,1,108.71
order_013200,1,voucher,1,34.36
order_013200,2,credit_card,3,138.72
order_013201,1,credit_card,2,24.45
order_013202,1,credit_card,1,128.46
order_013203,1,credit_card,12,50.39
order_013204,1,credit_card,10,272.66
order_013205,1,credit_card,1,303.93
order_013206,1,credit_card,3,79.86
order_013207,1,credit_card,10,207.93
order_013208,1,credit_card,1,164.78
order_013209,1,credit_card,1,240.98
order_013210,1,credit_card,1,111.26
order_013211,1,credit_card,6,25.7
order_013212,1,credit_card,2,19.46
order_013213,1,boleto,1,28.34
order_013214,1,credit_card,6,159.75
order_013215,1,credit_card,1,38.01
order_013216,1,credit_card,6,106.75
order_013217,1,credit_card,6,72.28
order_013218,1,credit_card,1,92.81
order_013219,1,credit_card,1,86.75
order_013220,1,credit_card,6,328.88
order_013221,1,credit_card,1,409.83
order_013222,1,credit_card,12,28.17
order_013223,1,boleto,1,124.37
order_013224,1,boleto,1,115.47
order_013225,1,boleto,1,62.73
order_013226,1,credit_card,1,265.28
order_013227,1,credit_card,1,20.01
order_013228,1,boleto,1,195.38
order_013229,1,credit_card,2,39.82
order_013230,1,credit_card,6,201.83
order_013231,1,credit_card,1,30.26
order_013232,1,voucher,1,6.89
order_013232,2,boleto,1,22.87
order_013233,1,boleto,1,35.97
order_013234,1,credit_card,6,229.69
order_013235,1,boleto,1,162.71
order_013236,1,credit_card,12,36.56
order_013237,1,credit_card,2,13.72
order_013238,1,credit_card,10,268.64
order_013239,1,credit_card,2,118.83
order_013240,1,credit_card,3,75.74
order_013241,1,credit_card,2,539.23
order_013242,1,debit_card,1,34.02
order_013243,1,voucher,1,334.19
order_013244,1,credit_card,3,156.33
order_013245,1,credit_card,3,135.46
order_013246,1,credit_card,2,60.61
order_013247,1,credit_card,12,63.53
order_013248,1,voucher,1,43.02
order_013248,2,boleto,1,159.08
order_013249,1,credit_card,3,27.92
order_013250,1,credit_card,1,24.89
order_013251,1,voucher,1,56.33
order_013252,1,credit_card,10,54.09
order_013253,1,credit_card,1,20.87
order_013254,1,voucher,1,21.84
order_013254,2,credit_card,3,72.89
order_013255,1,credit_card,6,152.37
order_013256,1,credit_card,2,209.08
order_013257,1,credit_card,12,22.8
order_013258,1,credit_card,1,60.9
order_013259,1,credit_card,10,410.6
order_013260,1,boleto,1,175.01
order_013261,1,credit_card,1,270.87
order_013262,1,credit_card,1,44.33
order_013263,1,boleto,1,60.61
order_013264,1,boleto,1,79.04
order_013265,1,credit_card,1,58.88
order_013266,1,boleto,1,177.67
order_013267,1,boleto,1,12.39
order_013268,1,credit_card,6,339.15
order_013269,1,credit_card,6,416.22
order_013270,1,credit_card,6,106.95
order_013271,1,boleto,1,138.25
order_013272,1,credit_card,10,224.33
order_013273,1,credit_card,2,199.76
order_013274,1,credit_card,2,328.96
order_013275,1,voucher,1,104.0
order_013275,2,credit_card,1,255.11
order_013276,1,credit_card,6,110.13
order_013277,1,credit_card,3,38.84
order_013278,1,credit_card,10,120.11
order_013279,1,boleto,1,149.02
order_013280,1,boleto,1,13.83
order_013281,1,credit_card,3,202.37
order_013282,1,credit_card,2,51.24
order_013283,1,credit_card,1,25.47
order_013284,1,credit_card,1,190.79
order_013285,1,boleto,1,50.67
order_013286,1,credit_card,10,575.54
order_013287,1,credit_card,10,103.45
order_013288,1,credit_card,1,93.37
order_013289,1,credit_card,2,104.57
order_013290,1,credit_card,2,93.57
order_013291,1,boleto,1,29.31
order_013292,1,boleto,1,62.14
order_013293,1,boleto,1,99.77
order_013294,1,credit_card,1,523.76
order_013295,1,credit_card,3,33.86
order_013296,1,voucher,1,100.34
order_013297,1,debit_card,1,51.26
order_013298,1,boleto,1,902.05
order_013299,1,credit_card,1,82.19
order_013300,1,boleto,1,147.41
order_013301,1,credit_card,1,117.44
order_013302,1,credit_card,1,188.98
order_013303,1,boleto,1,59.31
order_013304,1,boleto,1,79.05
order_013305,1,credit_card,1,12.74
order_013306,1,credit_card,3,14.93
order_013307,1,voucher,1,20.27
order_013307,2,credit_card,2,95.92
order_013308,1,boleto,1,61.81
order_013309,1,boleto,1,111.85
order_013310,1,credit_card,1,358.97
order_013311,1,credit_card,2,46.25
order_013312,1,credit_card,1,164.18
order_013313,1,credit_card,6,78.28
order_013314,1,boleto,1,212.76
order_013315,1,credit_card,6,85.29
order_013316,1,credit_card,1,23.7
order_013317,1,credit_card,6,170.41
order_013318,1,voucher,1,78.68
order_013319,1,boleto,1,134.47
order_013320,1,boleto,1,59.98
order_013321,1,credit_card,10,19.71
order_013322,1,credit_card,1,28.11
order_013323,1,credit_card,3,231.14
order_013324,1,credit_card,1,40.87
order_013325,1,credit_card,6,12.88
order_013326,1,credit_card,1,36.24
order_013327,1,credit_card,3,233.45
order_013328,1,credit_card,6,42.05
order_013329,1,credit_card,12,15.13
order_013330,1,boleto,1,47.17
order_013331,1,credit_card,3,69.46
order_013332,1,boleto,1,304.87
order_013333,1,credit_card,6,21.73
order_013334,1,credit_card,1,46.76
order_013335,1,credit_card,6,72.88
order_013336,1,boleto,1,197.76
order_013337,1,boleto,1,154.58
order_013338,1,credit_card,2,79.0
order_013339,1,boleto,1,52.6
order_013340,1,boleto,1,55.3
order_013341,1,boleto,1,170.63
order_013342,1,credit_card,1,80.29
order_013343,1,credit_card,1,35.05
order_013344,1,boleto,1,194.83
order_013345,1,credit_card,3,43.12
order_013346,1,boleto,1,345.05
order_013347,1,credit_card,10,67.3
order_013348,1,boleto,1,53.3
order_013349,1,voucher,1,170.71
order_013350,1,credit_card,2,46.1
order_013351,1,credit_card,6,69.24
order_013352,1,credit_card,1,21.27
order_013353,1,credit_card,3,39.23
order_013354,1,credit_card,3,157.96
order_013355,1,credit_card,1,71.05
order_013356,1,boleto,1,35.71
order_013357,1,credit_card,12,221.1
order_013358,1,boleto,1,78.22
order_013359,1,credit_card,10,96.14
order_013360,1,boleto,1,301.09
order_013361,1,credit_card,3,446.85
order_013362,1,credit_card,10,803.97
order_013363,1,credit_card,1,115.23
order_013364,1,credit_card,1,100.62
order_013365,1,credit_card,3,65.0
order_013366,1,credit_card,1,126.89
order_013367,1,credit_card,1,48.91
order_013368,1,credit_card,6,135.78
order_013369,1,credit_card,1,85.25
order_013370,1,voucher,1,5.82
order_013370,2,boleto,1,25.67
order_013371,1,credit_card,3,271.91
order_013372,1,credit_card,1,31.99
order_013373,1,boleto,1,77.05
order_013374,1,voucher,1,66.24
order_013374,2,credit_card,2,175.53
order_013375,1,voucher,1,7.19
order_013375,2,credit_card,2,19.98
order_013376,1,credit_card,10,231.44
order_013377,1,credit_card,6,87.73
order_013378,1,boleto,1,146.88
order_013379,1,voucher,1,52.09
order_013379,2,credit_card,1,134.55
order_013380,1,boleto,1,13.76
order_013381,1,credit_card,6,176.63
order_013382,1,credit_card,10,78.1
order_013383,1,credit_card,1,25.44
order_013384,1,credit_card,2,45.05
order_013385,1,credit_card,2,23.8
order_013386,1,voucher,1,170.57
order_013386,2,credit_card,1,572.91
order_013387,1,voucher,1,105.88
order_013388,1,credit_card,6,295.24
order_013389,1,credit_card,6,62.7
order_013390,1,credit_card,3,27.02
order_013391,1,credit_card,1,108.7
order_013392,1,credit_card,10,65.35
order_013393,1,credit_card,1,50.86
order_013394,1,credit_card,1,138.44
order_013395,1,boleto,1,94.14
order_013396,1,credit_card,3,239.13
order_013397,1,boleto,1,955.22
order_013398,1,debit_card,1,75.44
order_013399,1,credit_card,1,256.37
order_013400,1,credit_card,10,23.69
order_013401,1,boleto,1,307.59
order_013402,1,credit_card,1,33.65
