order_id,order_item_id,product_id,seller_id,price,freight_value,item_cost,item_margin
order_006285,4,prod_00881,seller_00104,24.72,8.04,38.11,-13.39
order_001239,1,prod_00292,seller_00142,268.67,53.01,173.59,95.08
order_029139,1,prod_00598,seller_00073,37.77,19.0,49.85,-12.08
order_020128,1,prod_01935,seller_00221,194.64,19.37,114.11,80.53
order_017104,1,prod_01329,seller_00022,103.35,25.77,93.27,10.08
order_024668,2,prod_00403,seller_00072,82.3,25.59,19.57,62.73
order_020884,1,prod_01531,seller_00231,60.26,15.32,23.95,36.31
order_029592,1,prod_01882,seller_00310,43.44,15.31,34.18,9.26
order_007244,1,prod_01306,seller_00203,13.73,8.34,8.95,4.78
order_014959,1,prod_00286,seller_00012,109.02,20.76,17.01,92.01
order_012171,1,prod_01655,seller_00295,39.6,8.34,15.28,24.32
order_021998,1,prod_00043,seller_00369,126.15,16.21,49.17,76.98
order_006419,1,prod_01620,seller_00484,136.41,18.85,36.02,100.39
order_013267,1,prod_00156,seller_00205,5.89,6.5,9.01,-3.12
order_013172,1,prod_00021,seller_00359,61.71,7.13,32.79,28.92
order_012505,1,prod_00367,seller_00190,75.49,13.38,27.65,47.84
order_009739,2,prod_01823,seller_00196,215.38,34.04,26.74,188.64
order_004413,1,prod_00860,seller_00079,72.36,14.15,74.13,-1.77
order_010406,1,prod_00563,seller_00244,152.6,13.69,49.42,103.18
order_020383,1,prod_00279,seller_00171,10.41,6.5,16.21,-5.8
order_026993,1,prod_00368,seller_00087,191.78,25.25,36.07,155.71
order_001104,2,prod_01344,seller_00074,17.9,14.14,17.06,0.84
order_029147,4,prod_01771,seller_00060,508.57,97.09,76.08,432.49
order_000433,3,prod_01360,seller_00041,8.82,7.68,18.31,-9.49
order_005611,1,prod_01882,seller_00030,75.24,27.05,34.18,41.06
order_004061,1,prod_00783,seller_00222,87.2,22.79,36.1,51.1
order_004603,1,prod_01328,seller_00052,117.32,28.43,126.02,-8.7
order_021398,1,prod_01011,seller_00350,31.08,12.3,11.34,19.74
order_003809,1,prod_00761,seller_00251,6.83,9.19,9.25,-2.42
order_026633,1,prod_01725,seller_00224,59.88,14.25,21.73,38.15
order_023447,1,prod_01091,seller_00280,15.61,9.71,10.95,4.66
order_000459,1,prod_01584,seller_00136,14.4,9.56,6.38,8.02
order_026381,1,prod_00708,seller_00470,10.62,13.45,6.02,4.6
order_001555,1,prod_00850,seller_00438,24.23,16.75,11.69,12.54
order_002296,2,prod_01615,seller_00237,46.18,15.53,27.38,18.8
order_023982,1,prod_00816,seller_00287,31.23,16.8,45.73,-14.5
order_003832,1,prod_01632,seller_00438,169.65,31.05,79.32,90.33
order_014706,1,prod_00229,seller_00366,81.93,22.55,71.12,10.81
order_005545,1,prod_00790,seller_00168,22.45,14.98,10.97,11.48
order_003798,1,prod_00562,seller_00232,18.95,9.41,17.06,1.89
order_009617,1,prod_00346,seller_00137,70.4,16.08,30.39,40.01
order_022632,3,prod_00408,seller_00113,23.09,6.5,22.17,0.92
order_016229,1,prod_01465,seller_00357,138.77,19.61,39.46,99.31
order_009331,2,prod_01857,seller_00381,240.34,46.78,36.1,204.24
order_001664,1,prod_00645,seller_00432,18.78,12.33,23.66,-4.88
order_004622,1,prod_00515,seller_00256,67.98,10.62,26.23,41.75
order_020501,1,prod_01735,seller_00296,73.51,17.74,15.86,57.65
order_017932,1,prod_00614,seller_00458,191.66,23.61,63.52,128.14
order_003623,1,prod_01255,seller_00406,187.46,36.97,62.71,124.75
order_004433,1,prod_01081,seller_00168,20.56,13.66,27.88,-7.32
order_008912,2,prod_00583,seller_00254,124.99,28.53,64.1,60.89
order_024831,1,prod_00595,seller_00003,47.87,11.62,33.81,14.06
order_011454,1,prod_00997,seller_00182,89.39,14.05,35.8,53.59
order_007592,1,prod_01115,seller_00249,21.6,10.23,16.63,4.97
order_015037,1,prod_00645,seller_00017,86.96,11.06,23.66,63.3
order_021472,1,prod_01367,seller_00399,147.82,27.8,38.63,109.19
order_025631,1,prod_01772,seller_00194,45.9,14.28,14.87,31.03
order_021255,2,prod_01868,seller_00031,31.14,12.82,19.31,11.83
order_014450,2,prod_01767,seller_00045,143.25,17.26,51.11,92.14
order_027154,2,prod_00980,seller_00317,107.08,21.66,79.67,27.41
order_028183,2,prod_00653,seller_00455,224.09,33.84,33.16,190.93
order_030048,3,prod_01767,seller_00060,142.75,25.59,51.11,91.64
order_005940,3,prod_00844,seller_00192,136.6,21.1,32.0,104.6
order_011445,1,prod_01309,seller_00169,18.99,8.75,13.19,5.8
order_023653,3,prod_01685,seller_00076,39.15,11.87,25.98,13.17
order_011917,1,prod_00507,seller_00292,23.06,9.32,8.09,14.97
order_025192,2,prod_01003,seller_00247,79.29,6.74,40.95,38.34
order_019381,1,prod_01091,seller_00037,23.95,11.44,10.95,13.0
order_013718,1,prod_01239,seller_00206,27.0,6.5,26.32,0.68
order_028164,1,prod_01642,seller_00437,73.57,18.6,28.99,44.58
order_019221,1,prod_00790,seller_00072,12.81,9.68,10.97,1.84
order_017184,1,prod_01954,seller_00363,1271.66,227.47,252.34,1019.32
order_001585,2,prod_00535,seller_00366,63.49,15.3,27.45,36.04
order_023844,1,prod_01330,seller_00004,340.12,55.42,94.18,245.94
order_015228,1,prod_00891,seller_00141,22.17,13.6,9.18,12.99
order_004984,3,prod_01181,seller_00115,25.82,12.43,16.97,8.85
order_015622,2,prod_01230,seller_00227,82.22,21.48,33.55,48.67
order_019126,1,prod_00040,seller_00045,76.13,12.82,27.56,48.57
order_002953,2,prod_01689,seller_00028,119.83,28.08,38.37,81.46
order_008315,1,prod_01232,seller_00322,38.93,9.7,18.15,20.78
order_009545,1,prod_00407,seller_00336,92.32,16.08,30.99,61.33
order_007461,1,prod_00917,seller_00156,24.38,11.6,21.86,2.52
order_009054,1,prod_00429,seller_00170,25.82,6.5,23.03,2.79
order_029130,1,prod_01292,seller_00425,86.52,13.63,19.62,66.9
order_005609,1,prod_00524,seller_00290,350.08,41.64,100.99,249.09
order_029736,1,prod_00128,seller_00072,107.6,13.27,73.71,33.89
order_025415,1,prod_00272,seller_00183,52.66,15.06,22.53,30.13
order_025157,1,prod_00817,seller_00133,37.85,12.97,63.15,-25.3
order_021588,3,prod_01259,seller_00256,59.33,11.21,50.86,8.47
order_016858,2,prod_00082,seller_00033,22.51,14.65,13.97,8.54
order_024049,1,prod_01552,seller_00498,276.69,37.8,111.38,165.31
order_021969,1,prod_00085,seller_00038,93.71,20.32,53.66,40.05
order_000768,2,prod_01843,seller_00070,106.5,11.54,40.0,66.5
order_012736,1,prod_01253,seller_00065,30.5,13.3,18.48,12.02
order_025173,1,prod_00371,seller_00211,35.0,11.15,60.58,-25.58
order_025672,1,prod_01598,seller_00307,84.79,15.51,40.39,44.4
order_025794,2,prod_00308,seller_00179,28.37,13.02,22.52,5.85
order_013195,2,prod_01743,seller_00459,33.34,12.79,21.61,11.73
order_024892,1,prod_00157,seller_00077,19.98,10.21,27.11,-7.13
order_009307,3,prod_01686,seller_00038,191.83,24.0,31.22,160.61
order_009753,2,prod_00678,seller_00494,304.47,45.54,94.03,210.44
order_026271,1,prod_01801,seller_00016,180.38,21.73,28.75,151.63
order_025097,3,prod_01134,seller_00285,109.4,18.18,60.18,49.22
order_009115,1,prod_00583,seller_00220,157.94,26.58,64.1,93.84
order_009364,1,prod_00652,seller_00054,17.51,9.77,7.67,9.84
order_002981,1,prod_00415,seller_00107,43.07,10.07,15.14,27.93
order_011380,1,prod_01452,seller_00187,43.53,12.22,40.47,3.06
order_015557,1,prod_00989,seller_00012,39.68,10.48,21.05,18.63
order_028448,1,prod_01422,seller_00412,22.53,6.58,8.65,13.88
order_018696,1,prod_00769,seller_00414,170.27,37.49,41.29,128.98
order_025243,1,prod_01171,seller_00253,26.16,8.26,25.79,0.37
order_013603,2,prod_01274,seller_00420,19.84,12.01,6.4,13.44
order_014042,1,prod_00792,seller_00230,54.27,19.92,20.48,33.79
order_007915,1,prod_01036,seller_00252,197.39,21.04,53.91,143.48
order_018448,1,prod_00138,seller_00074,92.76,17.81,78.65,14.11
order_007825,1,prod_01239,seller_00042,49.39,10.61,26.32,23.07
order_017371,1,prod_01221,seller_00247,30.25,6.81,13.45,16.8
order_012455,1,prod_00954,seller_00144,118.27,20.72,34.88,83.39
order_015635,1,prod_01022,seller_00062,604.39,75.65,371.67,232.72
order_019521,3,prod_01430,seller_00097,49.5,15.98,18.91,30.59
order_006486,1,prod_01519,seller_00396,102.65,8.91,31.43,71.22
order_016430,1,prod_01126,seller_00273,83.96,13.87,53.97,29.99
order_024307,1,prod_01968,seller_00231,6.93,8.16,6.12,0.81
order_014681,1,prod_01216,seller_00167,33.24,6.83,8.24,25.0
order_023103,2,prod_01840,seller_00098,37.8,13.36,28.91,8.89
order_011268,1,prod_00325,seller_00291,122.81,32.38,30.45,92.36
order_005823,2,prod_01194,seller_00476,52.27,13.81,19.52,32.75
order_015816,1,prod_00163,seller_00145,148.48,31.36,115.92,32.56
order_023197,3,prod_01233,seller_00362,6.41,6.5,10.08,-3.67
order_016836,2,prod_01262,seller_00409,99.9,18.13,38.32,61.58
order_010634,2,prod_01209,seller_00183,97.6,23.15,99.55,-1.95
order_021911,3,prod_00270,seller_00454,114.89,17.43,24.68,90.21
order_017677,1,prod_01764,seller_00206,29.18,11.42,22.47,6.71
order_003868,1,prod_01812,seller_00371,26.55,7.44,25.86,0.69
order_023687,1,prod_01827,seller_00207,28.65,14.68,30.23,-1.58
order_001258,1,prod_00270,seller_00112,44.74,14.67,24.68,20.06
order_023586,1,prod_00819,seller_00082,57.41,15.0,18.71,38.7
order_026823,1,prod_01546,seller_00019,263.91,22.72,92.52,171.39
order_011010,1,prod_01301,seller_00442,6.94,8.82,10.99,-4.05
order_027991,1,prod_01737,seller_00115,235.83,24.95,124.79,111.04
order_010581,2,prod_00632,seller_00423,154.77,25.9,126.75,28.02
order_015974,1,prod_01856,seller_00357,35.95,11.44,12.11,23.84
order_008014,2,prod_00921,seller_00281,151.9,16.56,113.91,37.99
order_028558,1,prod_00800,seller_00436,67.31,15.1,30.56,36.75
order_021086,1,prod_00627,seller_00062,11.66,8.59,6.61,5.05
order_029612,1,prod_00408,seller_00276,16.56,10.04,22.17,-5.61
order_016955,1,prod_00653,seller_00439,105.36,21.98,33.16,72.2
order_000834,2,prod_01610,seller_00412,92.58,25.77,57.43,35.15
order_008376,3,prod_00661,seller_00497,209.18,40.53,81.7,127.48
order_025915,2,prod_00281,seller_00175,28.35,8.22,25.23,3.12
order_008736,1,prod_01551,seller_00242,70.72,18.51,26.36,44.36
order_004673,1,prod_00135,seller_00431,15.6,6.85,5.72,9.88
order_030089,1,prod_01726,seller_00350,19.51,11.21,12.16,7.35
order_005690,1,prod_01705,seller_00244,92.68,20.51,44.69,47.99
order_017547,2,prod_00802,seller_00265,47.59,18.52,23.32,24.27
order_013393,1,prod_00603,seller_00475,42.41,8.45,75.78,-33.37
order_002876,2,prod_00561,seller_00172,11.88,8.12,17.39,-5.51
order_003470,3,prod_01856,seller_00266,22.1,12.55,12.11,9.99
order_018788,1,prod_00002,seller_00279,11.63,8.13,19.8,-8.17
order_003365,1,prod_01206,seller_00366,98.71,28.05,51.62,47.09
order_021184,1,prod_00548,seller_00292,20.48,12.89,12.28,8.2
order_019093,3,prod_00895,seller_00131,79.93,19.38,29.91,50.02
order_029364,1,prod_00148,seller_00397,7.58,6.5,9.2,-1.62
order_014845,2,prod_01633,seller_00419,281.1,26.94,76.74,204.36
order_002174,1,prod_01889,seller_00208,45.98,16.93,24.99,20.99
order_017250,2,prod_01711,seller_00455,4.95,6.5,8.0,-3.05
order_026651,1,prod_00527,seller_00235,450.58,59.94,104.81,345.77
order_021540,1,prod_00280,seller_00219,95.14,15.37,29.12,66.02
order_003888,1,prod_00025,seller_00481,66.91,14.64,85.4,-18.49
order_028585,2,prod_01255,seller_00467,96.13,17.66,62.71,33.42
order_001608,1,prod_01992,seller_00339,368.85,65.99,54.82,314.03
order_015685,1,prod_00101,seller_00057,140.43,11.52,62.25,78.18
order_023141,1,prod_00288,seller_00447,18.32,7.94,15.21,3.11
order_027423,1,prod_00579,seller_00058,10.03,6.5,10.02,0.01
order_010042,1,prod_01276,seller_00097,20.05,7.22,13.04,7.01
order_015285,2,prod_01361,seller_00423,309.74,30.81,87.45,222.29
order_013722,1,prod_01552,seller_00321,81.52,16.25,111.38,-29.86
order_005435,1,prod_00659,seller_00056,6.91,6.5,12.04,-5.13
order_025202,1,prod_01222,seller_00148,217.55,28.78,214.89,2.66
order_027612,1,prod_00681,seller_00225,181.8,40.38,103.99,77.81
order_022737,1,prod_01210,seller_00187,44.47,11.9,31.51,12.96
order_024957,1,prod_00674,seller_00362,86.91,24.08,25.31,61.6
order_024450,2,prod_01722,seller_00035,80.72,21.56,129.54,-48.82
order_008108,1,prod_00408,seller_00432,40.72,7.36,22.17,18.55
order_011655,1,prod_01609,seller_00254,67.07,21.78,20.67,46.4
order_004554,1,prod_01619,seller_00179,89.61,15.82,42.27,47.34
order_005157,1,prod_00110,seller_00417,45.85,11.03,23.48,22.37
order_015666,2,prod_01883,seller_00423,35.48,13.89,22.03,13.45
order_001061,1,prod_00387,seller_00301,32.53,6.5,19.6,12.93
order_023608,4,prod_01789,seller_00061,15.79,10.03,9.74,6.05
order_028804,1,prod_01148,seller_00091,27.25,8.83,44.68,-17.43
order_007688,2,prod_01740,seller_00412,20.85,10.01,12.54,8.31
order_014506,1,prod_01609,seller_00163,72.77,14.16,20.67,52.1
order_017141,3,prod_01433,seller_00220,430.52,74.87,99.57,330.95
order_023239,1,prod_01337,seller_00021,25.91,12.94,9.47,16.44
order_007542,1,prod_01792,seller_00384,139.23,10.63,18.1,121.13
order_004937,2,prod_01489,seller_00440,65.01,8.93,34.73,30.28
order_023666,2,prod_00718,seller_00244,73.06,19.21,64.83,8.23
order_008401,1,prod_00723,seller_00050,27.36,6.5,22.9,4.46
order_020078,1,prod_01899,seller_00078,23.12,6.5,19.95,3.17
order_012898,1,prod_00544,seller_00484,509.82,86.34,260.08,249.74
order_025547,1,prod_01193,seller_00444,23.25,10.7,23.93,-0.68
order_016728,1,prod_00744,seller_00499,61.12,8.43,32.5,28.62
order_026769,3,prod_00767,seller_00476,51.97,18.67,23.07,28.9
order_025042,1,prod_00298,seller_00168,37.42,11.77,23.23,14.19
order_018912,1,prod_00369,seller_00082,121.17,18.47,52.17,69.0
order_029175,1,prod_01807,seller_00327,34.91,9.52,12.75,22.16
order_010092,1,prod_00258,seller_00383,9.17,14.95,9.96,-0.79
order_026127,2,prod_01258,seller_00434,47.8,15.82,6.11,41.69
order_021381,1,prod_01959,seller_00148,57.22,7.95,29.67,27.55
order_020298,1,prod_01855,seller_00188,36.88,14.37,16.44,20.44
order_029742,1,prod_00539,seller_00392,31.34,12.65,14.93,16.41
order_000049,1,prod_00655,seller_00180,58.5,10.26,15.31,43.19
order_001659,2,prod_01641,seller_00074,41.04,21.95,15.73,25.31
order_017615,2,prod_01624,seller_00462,75.47,22.28,55.52,19.95
order_004364,1,prod_00605,seller_00427,99.45,19.37,62.75,36.7
order_005560,1,prod_00714,seller_00026,41.57,11.21,22.45,19.12
order_028513,1,prod_01037,seller_00451,16.9,6.5,6.77,10.13
order_027492,1,prod_00971,seller_00449,218.17,43.12,69.1,149.07
order_000023,1,prod_00789,seller_00471,194.38,18.41,31.08,163.3
order_002859,1,prod_00961,seller_00116,190.51,35.31,71.28,119.23
order_024309,2,prod_00155,seller_00026,27.78,12.89,17.82,9.96
order_010433,1,prod_00359,seller_00065,41.63,10.82,49.68,-8.05
order_026190,1,prod_00779,seller_00419,15.45,8.08,17.81,-2.36
order_026572,2,prod_01944,seller_00136,38.56,14.96,29.08,9.48
order_012266,1,prod_00991,seller_00150,40.01,10.84,11.21,28.8
order_021458,2,prod_00721,seller_00192,101.78,15.09,26.16,75.62
order_004989,1,prod_01332,seller_00330,107.37,6.5,24.57,82.8
order_012389,1,prod_01588,seller_00080,69.46,18.1,21.16,48.3
order_011775,1,prod_01382,seller_00490,32.28,13.15,46.68,-14.4
order_001098,4,prod_00540,seller_00291,173.33,36.62,76.0,97.33
order_026725,1,prod_01829,seller_00245,53.1,15.07,12.48,40.62
order_012004,1,prod_01852,seller_00413,62.99,10.81,26.05,36.94
order_018130,4,prod_00764,seller_00365,13.54,7.98,9.3,4.24
order_006104,2,prod_01078,seller_00105,54.41,12.38,37.66,16.75
order_011286,3,prod_01930,seller_00148,27.75,10.66,13.04,14.71
order_012162,2,prod_01199,seller_00257,60.89,14.72,30.88,30.01
order_001929,1,prod_00431,seller_00123,64.61,12.62,12.17,52.44
order_014719,1,prod_01965,seller_00174,39.27,8.75,67.15,-27.88
order_026404,1,prod_00566,seller_00332,146.63,35.15,63.46,83.17
order_022834,2,prod_00449,seller_00115,18.14,9.85,15.47,2.67
order_022950,2,prod_00243,seller_00250,180.11,37.16,46.76,133.35
order_028229,4,prod_01633,seller_00051,408.13,53.35,76.74,331.39
order_006344,2,prod_00341,seller_00046,95.3,17.31,48.64,46.66
order_022954,1,prod_00547,seller_00012,70.85,22.71,54.79,16.06
order_011141,1,prod_01845,seller_00166,63.97,18.03,77.34,-13.37
order_012537,1,prod_01955,seller_00379,19.24,6.5,30.79,-11.55
order_024527,1,prod_00604,seller_00340,57.8,10.77,22.79,35.01
order_026688,1,prod_00015,seller_00335,90.49,13.83,20.91,69.58
order_022464,2,prod_00149,seller_00187,34.8,6.5,18.55,16.25
order_000415,3,prod_01030,seller_00122,90.98,14.11,49.28,41.7
order_025381,1,prod_01792,seller_00016,19.39,8.57,18.1,1.29
order_020393,1,prod_00075,seller_00326,180.14,16.3,238.15,-58.01
order_004702,4,prod_00444,seller_00066,90.1,23.42,29.04,61.06
order_003504,2,prod_01236,seller_00138,37.68,6.5,30.83,6.85
order_009494,1,prod_01920,seller_00130,17.62,9.5,14.19,3.43
order_018473,1,prod_01582,seller_00128,16.82,16.62,11.4,5.42
order_002808,1,prod_01661,seller_00274,26.9,10.15,8.66,18.24
order_024015,1,prod_01584,seller_00001,4.9,8.28,6.38,-1.48
order_028035,1,prod_01089,seller_00067,139.73,17.79,31.68,108.05
order_014676,3,prod_01823,seller_00203,121.62,18.66,26.74,94.88
order_005311,1,prod_01376,seller_00324,45.16,16.75,14.94,30.22
order_023910,1,prod_01178,seller_00264,80.75,16.14,57.14,23.61
order_013475,2,prod_00822,seller_00083,63.85,11.86,15.76,48.09
order_005404,1,prod_01394,seller_00233,102.37,16.73,58.96,43.41
order_001157,3,prod_01938,seller_00450,29.12,10.49,13.25,15.87
order_023864,1,prod_00442,seller_00349,86.55,17.2,59.06,27.49
order_018169,1,prod_01808,seller_00258,27.62,11.4,22.64,4.98
order_022055,2,prod_00580,seller_00288,36.94,10.99,22.0,14.94
order_007487,2,prod_00133,seller_00188,87.74,15.68,15.22,72.52
order_018062,1,prod_00750,seller_00352,311.79,54.19,125.97,185.82
order_002524,1,prod_00126,seller_00106,9.73,6.5,10.74,-1.01
order_006924,1,prod_00813,seller_00022,88.64,13.15,18.65,69.99
order_006151,1,prod_01528,seller_00391,204.74,26.14,89.85,114.89
order_012772,2,prod_00998,seller_00057,48.63,13.17,17.89,30.74
order_021891,2,prod_00858,seller_00270,159.75,31.31,37.61,122.14
order_006035,1,prod_01857,seller_00343,193.56,32.44,36.1,157.46
order_000175,3,prod_00957,seller_00134,16.36,14.39,19.75,-3.39
order_017656,3,prod_01498,seller_00479,19.54,12.48,20.93,-1.39
order_026117,1,prod_00338,seller_00249,31.14,9.65,15.31,15.83
order_019052,1,prod_00703,seller_00326,69.72,14.82,44.14,25.58
order_011804,1,prod_00218,seller_00033,96.56,17.99,77.95,18.61
order_028460,1,prod_01151,seller_00482,90.34,23.46,20.13,70.21
order_023173,3,prod_01066,seller_00266,29.8,12.72,40.67,-10.87
order_016635,1,prod_01277,seller_00011,287.8,24.9,81.51,206.29
order_025576,2,prod_00578,seller_00409,43.21,12.97,15.56,27.65
order_025843,3,prod_01491,seller_00145,46.07,11.01,38.97,7.1
order_010364,1,prod_00058,seller_00434,26.52,10.62,8.77,17.75
order_026006,1,prod_00413,seller_00048,8.88,12.71,6.53,2.35
order_001520,1,prod_00910,seller_00231,41.1,11.06,20.77,20.33
order_011432,1,prod_01017,seller_00339,49.23,12.07,94.84,-45.61
order_014241,1,prod_00874,seller_00480,12.18,8.58,11.48,0.7
order_003133,1,prod_00077,seller_00205,1176.1,217.13,208.38,967.72
order_025942,1,prod_01114,seller_00363,88.99,22.7,46.6,42.39
order_022993,1,prod_00147,seller_00453,51.79,11.42,31.57,20.22
order_010581,1,prod_00397,seller_00248,28.66,7.4,18.33,10.33
order_002485,1,prod_01583,seller_00476,132.26,16.56,59.93,72.33
order_013178,1,prod_00235,seller_00196,49.69,8.7,33.4,16.29
order_005247,2,prod_00166,seller_00329,31.2,11.0,36.52,-5.32
order_025509,1,prod_01540,seller_00365,53.03,15.13,30.73,22.3
order_018222,1,prod_00382,seller_00098,147.1,31.41,31.71,115.39
order_007409,1,prod_01067,seller_00229,55.38,6.5,51.76,3.62
order_025372,1,prod_01099,seller_00156,26.55,12.97,11.11,15.44
order_014213,1,prod_00812,seller_00462,26.17,7.62,12.03,14.14
order_001440,3,prod_00867,seller_00480,47.57,6.5,18.65,28.92
order_020684,1,prod_00154,seller_00267,20.44,10.92,7.91,12.53
order_021973,2,prod_00714,seller_00128,47.96,15.0,22.45,25.51
order_007270,1,prod_01061,seller_00022,56.09,12.19,21.18,34.91
order_017150,1,prod_01767,seller_00037,74.17,14.82,51.11,23.06
order_009385,1,prod_01939,seller_00261,15.27,10.5,5.6,9.67
order_006478,3,prod_01426,seller_00047,162.06,17.72,32.13,129.93
order_024578,1,prod_01702,seller_00284,71.52,18.14,39.68,31.84
order_028975,2,prod_00086,seller_00124,14.8,11.11,5.91,8.89
